variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
sexo,Sex,Female,Development eligible,Temporal eligible,10085,228,10085,228,0,0,4715.0,86.0,46.752602875557756,37.719298245614034,0.18365385685840271,0.007171610047144535,,,,,,,,,,
sexo,Sex,Male,Development eligible,Temporal eligible,10085,228,10085,228,0,0,5370.0,142.0,53.247397124442244,62.28070175438597,-0.18365385685840285,0.007171610047144535,,,,,,,,,,
raza,Recorded ethnicity,América Latina,Development eligible,Temporal eligible,10085,228,2606,206,7479,22,55.0,13.0,2.110514198004605,6.310679611650485,-0.2102923001058932,3.261328062146713e-07,,,,,,,,,,
raza,Recorded ethnicity,Arábica,Development eligible,Temporal eligible,10085,228,2606,206,7479,22,34.0,4.0,1.3046815042210285,1.9417475728155338,-0.05042991262024626,3.261328062146713e-07,,,,,,,,,,
raza,Recorded ethnicity,Asiática,Development eligible,Temporal eligible,10085,228,2606,206,7479,22,9.0,2.0,0.34535686876438987,0.9708737864077669,-0.07741889962373669,3.261328062146713e-07,,,,,,,,,,
raza,Recorded ethnicity,Caucásica,Development eligible,Temporal eligible,10085,228,2606,206,7479,22,2473.0,178.0,94.89639293937068,86.40776699029125,0.29475209414610964,3.261328062146713e-07,,,,,,,,,,
raza,Recorded ethnicity,Negra,Development eligible,Temporal eligible,10085,228,2606,206,7479,22,7.0,5.0,0.2686108979278588,2.4271844660194173,-0.18801644539427084,3.261328062146713e-07,,,,,,,,,,
raza,Recorded ethnicity,Otras,Development eligible,Temporal eligible,10085,228,2606,206,7479,22,3.0,0.0,0.11511895625479662,0.0,0.04801075561402127,3.261328062146713e-07,,,,,,,,,,
raza,Recorded ethnicity,Romaní,Development eligible,Temporal eligible,10085,228,2606,206,7479,22,25.0,4.0,0.9593246354566385,1.9417475728155338,-0.08223826285686744,3.261328062146713e-07,,,,,,,,,,
ant_inf,Prior myocardial ischemia,No,Development eligible,Temporal eligible,10085,228,5167,224,4918,4,4968.0,216.0,96.1486355718986,96.42857142857143,-0.014808610620550488,1.0,,,,,,,,,,
ant_inf,Prior myocardial ischemia,Yes,Development eligible,Temporal eligible,10085,228,5167,224,4918,4,199.0,8.0,3.8513644281014128,3.571428571428571,0.014808610620550482,1.0,,,,,,,,,,
ant_isq,Prior cerebral ischemia,No,Development eligible,Temporal eligible,10085,228,5151,224,4934,4,4965.0,217.0,96.38905066977286,96.875,-0.02693924577228266,0.8548334033358472,,,,,,,,,,
ant_isq,Prior cerebral ischemia,Yes,Development eligible,Temporal eligible,10085,228,5151,224,4934,4,186.0,7.0,3.61094933022714,3.125,0.02693924577228255,0.8548334033358472,,,,,,,,,,
ant_clau,Peripheral arterial disease,No,Development eligible,Temporal eligible,10085,228,5143,223,4942,5,5034.0,220.0,97.88061442737703,98.65470852017937,-0.05935580988995387,0.6301390112736645,,,,,,,,,,
ant_clau,Peripheral arterial disease,Yes,Development eligible,Temporal eligible,10085,228,5143,223,4942,5,109.0,3.0,2.1193855726229827,1.345291479820628,0.059355809889954494,0.6301390112736645,,,,,,,,,,
fum_act,Current smoking,No,Development eligible,Temporal eligible,10085,228,5078,222,5007,6,3969.0,162.0,78.16069318629381,72.97297297297297,0.12095220502566442,0.0693231839312004,,,,,,,,,,
fum_act,Current smoking,Yes,Development eligible,Temporal eligible,10085,228,5078,222,5007,6,1109.0,60.0,21.839306813706184,27.027027027027028,-0.12095220502566442,0.0693231839312004,,,,,,,,,,
diabetes,Diabetes,No,Development eligible,Temporal eligible,10085,228,5194,223,4891,5,4694.0,204.0,90.37350789372353,91.4798206278027,-0.03852381978223784,0.6434881998652031,,,,,,,,,,
diabetes,Diabetes,Yes,Development eligible,Temporal eligible,10085,228,5194,223,4891,5,500.0,19.0,9.626492106276473,8.520179372197308,0.03852381978223789,0.6434881998652031,,,,,,,,,,
hip_art,Hypertension,No,Development eligible,Temporal eligible,10085,228,5296,225,4789,3,3523.0,153.0,66.52190332326285,68.0,-0.03150229385795865,0.6657880431835453,,,,,,,,,,
hip_art,Hypertension,Yes,Development eligible,Temporal eligible,10085,228,5296,225,4789,3,1773.0,72.0,33.47809667673716,32.0,0.03150229385795865,0.6657880431835453,,,,,,,,,,
insf_car,Heart failure,No,Development eligible,Temporal eligible,10085,228,10072,224,13,4,9769.0,219.0,96.99166004765686,97.76785714285714,-0.048606598939867525,0.6899382482777514,,,,,,,,,,
insf_car,Heart failure,Yes,Development eligible,Temporal eligible,10085,228,10072,224,13,4,303.0,5.0,3.0083399523431296,2.232142857142857,0.04860659893986766,0.6899382482777514,,,,,,,,,,
fibr_aur,Atrial fibrillation,No,Development eligible,Temporal eligible,10085,228,2874,224,7211,4,2803.0,220.0,97.52957550452331,98.21428571428571,-0.04745774144736746,0.6554878575820284,,,,,,,,,,
fibr_aur,Atrial fibrillation,Yes,Development eligible,Temporal eligible,10085,228,2874,224,7211,4,71.0,4.0,2.4704244954766876,1.7857142857142856,0.04745774144736792,0.6554878575820284,,,,,,,,,,
trat_est,Statin treatment,No,Development eligible,Temporal eligible,10085,228,5117,224,4968,4,4314.0,187.0,84.30721125659566,83.48214285714286,0.022447365814343707,0.708323533049477,,,,,,,,,,
trat_est,Statin treatment,Yes,Development eligible,Temporal eligible,10085,228,5117,224,4968,4,803.0,37.0,15.692788743404337,16.517857142857142,-0.02244736581434386,0.708323533049477,,,,,,,,,,
e_con_pp,Chronic lung disease,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,9291.0,217.0,92.12692117005453,95.17543859649122,-0.12526672776719258,0.1033786597424408,,,,,,,,,,
e_con_pp,Chronic lung disease,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,794.0,11.0,7.873078829945464,4.824561403508771,0.1252667277671926,0.1033786597424408,,,,,,,,,,
e_con_cu,Ulcerative colitis,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10052.0,228.0,99.67278135845315,100.0,-0.08102997927179782,1.0,,,,,,,,,,
e_con_cu,Ulcerative colitis,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,33.0,0.0,0.32721864154685176,0.0,0.08102997927179732,1.0,,,,,,,,,,
e_con_ec,Crohn disease,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10051.0,227.0,99.66286564204265,99.56140350877193,0.01632382001148542,0.5433187098017757,,,,,,,,,,
e_con_ec,Crohn disease,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,34.0,1.0,0.3371343579573624,0.43859649122807015,-0.016323820011484497,0.5433187098017757,,,,,,,,,,
e_con_lu,Known lupus,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10058.0,226.0,99.73227565691622,99.12280701754386,0.08085009165935891,0.13405660694034735,,,,,,,,,,
e_con_lu,Known lupus,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,27.0,2.0,0.2677243430837878,0.8771929824561403,-0.08085009165935834,0.13405660694034735,,,,,,,,,,
e_con_be,Behcet disease,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10074.0,228.0,99.89092711948439,100.0,-0.04673156949061031,1.0,,,,,,,,,,
e_con_be,Behcet disease,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,11.0,0.0,0.10907288051561724,0.0,0.04673156949061081,1.0,,,,,,,,,,
e_con_at,Temporal arteritis,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10081.0,228.0,99.96033713435796,100.0,-0.028170411183780594,1.0,,,,,,,,,,
e_con_at,Temporal arteritis,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,4.0,0.0,0.03966286564204264,0.0,0.02817041118378054,1.0,,,,,,,,,,
e_con_va,Other vasculitis,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10054.0,224.0,99.69261279127417,98.24561403508771,0.14362493022259049,0.007117568481851156,,,,,,,,,,
e_con_va,Other vasculitis,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,31.0,4.0,0.3073872087258304,1.7543859649122806,-0.1436249302225899,0.007117568481851156,,,,,,,,,,
e_con_ar,Rheumatoid arthritis,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10030.0,227.0,99.45463559742191,99.56140350877193,-0.015259855641157899,1.0,,,,,,,,,,
e_con_ar,Rheumatoid arthritis,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,55.0,1.0,0.5453644025780863,0.43859649122807015,0.015259855641158176,1.0,,,,,,,,,,
e_con_ea,Ankylosing spondylitis,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10076.0,227.0,99.9107585523054,99.56140350877193,0.06813298608088812,0.20041253108180837,,,,,,,,,,
e_con_ea,Ankylosing spondylitis,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,9.0,1.0,0.08924144769459592,0.43859649122807015,-0.06813298608088875,0.20041253108180837,,,,,,,,,,
e_con_pr,Polymyalgia rheumatica,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10074.0,228.0,99.89092711948439,100.0,-0.04673156949061031,1.0,,,,,,,,,,
e_con_pr,Polymyalgia rheumatica,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,11.0,0.0,0.10907288051561724,0.0,0.04673156949061081,1.0,,,,,,,,,,
e_con_ro,Rendu-Osler disease,No,Development eligible,Temporal eligible,10085,228,10085,228,0,0,10084.0,228.0,99.99008428358948,100.0,-0.014083110254723722,1.0,,,,,,,,,,
e_con_ro,Rendu-Osler disease,Yes,Development eligible,Temporal eligible,10085,228,10085,228,0,0,1.0,0.0,0.00991571641051066,0.0,0.014083110254721724,1.0,,,,,,,,,,
