iteration,variable,missing_n,imputed_mean,imputed_sd,imputation
1,raza,8483,2.913945538135094,0.6079341265763212,1
1,ant_inf,3462,0.02772963604852686,0.16419714776189967,1
1,ant_isq,3471,0.027945836934600978,0.16481767845903447,1
1,ant_clau,3478,0.020126509488211614,0.14043301999185429,1
1,fum_act,3568,0.19786995515695066,0.39839356922914426,1
1,diabetes,3446,0.09576320371445154,0.29426622729901575,1
1,hip_art,3342,0.34709754637941354,0.4760470981707634,1
1,insf_car,96,0.010416666666666666,0.1015291077584267,1
1,fibr_aur,7351,0.02652700312882601,0.16069636347419083,1
1,trat_est,3514,0.17103016505406943,0.37653532064820583,1
1,var171,604,0.0347682119205298,0.18319220332857764,1
1,tv_l_esu,7968,0.03940763052208835,0.19456276411154044,1
1,tvp_orig,13309,0.28987902922834174,0.45370604761450556,1
1,tv_l_ein,3628,0.8299338478500551,0.375690904924323,1
1,tvp_prox,5394,0.8340748980348536,0.37201339022003255,1
1,tv_l_svc,9011,0.006880479414049495,0.08266279947523152,1
1,tv_l_vre,9504,0.007154882154882155,0.0842833899189627,1
1,tv_l_vrn,9457,0.004652638257375489,0.06805138657383474,1
1,tv_l_vca,11748,0.03600612870275792,0.18630536062764896,1
1,tv_l_yug,11798,0.01991863027631802,0.13972071587360754,1
1,tv_l_ova,11812,0.005418218760582459,0.07340886639939982,1
1,tv_l_sup,11804,0.003134530667570315,0.05589906425929129,1
1,tv_l_pul,11809,0.0027944787873655686,0.05278891621990864,1
1,tv_l_ove,9477,0.032288698955365625,0.17676577404898092,1
1,fr_antfa,10097,0.1258789739526592,0.3317129148364365,1
1,fr_tvs_a,7844,0.04933707292197858,0.21657083404159005,1
1,fr_viaje,230,0.02608695652173913,0.15939393721585526,1
1,fr_estro,175,0.08,0.27129319932501067,1
1,fr_varic,478,0.20292887029288703,0.4021799894258038,1
1,fr_antec,53,0.0,0.0,1
1,ana_dime,943,1.5758218451749735,0.5864579389676156,1
1,ana_crea,447,0.9261744966442953,0.2614867079030625,1
1,ana_trop,9349,0.8702535030484544,0.3360243197751439,1
1,peso,9,74.54444444444444,10.413357993047105,1
1,tension_,633,129.2875197472354,22.320573731422026,1
1,ana_hemo,30,13.18,2.1187102995297242,1
1,ana_plaq,26,217.65384615384616,73.189922755113,1
1,ana_leuc,71,9.343661971830986,3.5301407383014953,1
1,ana_neu,11925,6.807156394129978,3.2983078422883825,1
