outcome,kind,candidate,selected,log_loss,auc,C,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
andujak2,lasso,0,False,0.15633075338939534,0.49963369963369964,0.01,,,,,,,
andujak2,lasso,1,True,0.0881651834174757,0.7972374847374847,0.1,,,,,,,
andujak2,lasso,2,False,0.09260811972040643,0.7534035409035409,1.0,,,,,,,
andujak2,lasso,3,False,0.13220659285692712,0.7045329670329671,10.0,,,,,,,
andujak2,xgb,0,False,0.09055340205608178,0.7681318681318682,,80.0,2.0,0.03,0.8,0.8,0.0,1.0
andujak2,xgb,1,True,0.08474072433733237,0.7838675213675212,,80.0,3.0,0.08,0.8,0.8,0.1,5.0
andujak2,xgb,2,False,0.08582914488451128,0.7776404151404152,,120.0,2.0,0.08,1.0,0.9,0.5,5.0
andujak2,xgb,3,False,0.0904230609481911,0.7552960927960929,,120.0,3.0,0.03,0.9,1.0,0.1,10.0
