iteration,variable,missing_n,imputed_mean,imputed_sd,imputation
1,raza,429,2.93006993006993,0.5544944523382429,1
1,ant_inf,28,0.0,0.0,1
1,ant_isq,27,0.037037037037037035,0.18885257457751053,1
1,ant_clau,29,0.034482758620689655,0.18246560765962697,1
1,fum_act,35,0.2571428571428571,0.4370588154508102,1
1,diabetes,27,0.1111111111111111,0.3142696805273545,1
1,hip_art,28,0.42857142857142855,0.4948716593053935,1
1,insf_car,5,0.0,0.0,1
1,fibr_aur,192,0.005208333333333333,0.07198059875565237,1
1,trat_est,33,0.21212121212121213,0.40881022918884974,1
1,var171,22,0.0,0.0,1
1,tv_l_esu,364,0.016483516483516484,0.12732560688193917,1
1,tvp_orig,1287,0.29448329448329447,0.45581014002933257,1
1,tv_l_ein,277,0.7364620938628159,0.4405515613024346,1
1,tvp_prox,553,0.891500904159132,0.3110097137431275,1
1,tv_l_svc,489,0.0081799591002045,0.09007245621899894,1
1,tv_l_vre,502,0.00398406374501992,0.0629935788878163,1
1,tv_l_vrn,493,0.004056795131845842,0.06356364955777848,1
1,tv_l_vca,909,0.0352035203520352,0.18429387539161207,1
1,tv_l_yug,920,0.017391304347826087,0.13072431633367745,1
1,tv_l_ova,921,0.0,0.0,1
1,tv_l_sup,919,0.008705114254624592,0.0928942153227989,1
1,tv_l_pul,920,0.0010869565217391304,0.032951100850487205,1
1,tv_l_ove,495,0.05454545454545454,0.2270908363053963,1
1,fr_antfa,674,0.17062314540059348,0.37617932911604995,1
1,fr_tvs_a,257,0.04669260700389105,0.21097963753659077,1
1,fr_viaje,8,0.0,0.0,1
1,fr_estro,12,0.0,0.0,1
1,fr_varic,30,0.16666666666666666,0.37267799624996495,1
1,fr_antec,1,0.0,0.0,1
1,ana_dime,188,1.553191489361702,0.5181189643355711,1
1,ana_crea,51,0.9019607843137255,0.2973676644726098,1
1,ana_trop,850,0.8670588235294118,0.3395111486670271,1
1,tension_,68,131.9264705882353,18.462454887810264,1
1,ana_hemo,3,13.700000000000001,0.648074069840786,1
1,ana_plaq,3,250.33333333333334,20.75786330258702,1
1,ana_leuc,17,7.530000000000001,3.011112751127065,1
1,ana_neu,1036,6.180215250965252,2.937635109026111,1
1,protcrea,1316,56.467424012158055,56.01826172610262,1
1,splanchnic,473,0.012684989429175475,0.11191103820605536,1
2,raza,429,2.871794871794872,0.654816684518157,1
2,ant_inf,28,0.07142857142857142,0.25753937681885636,1
2,ant_isq,27,0.07407407407407407,0.2618914004394621,1
2,ant_clau,29,0.0,0.0,1
2,fum_act,35,0.11428571428571428,0.318157963590287,1
2,diabetes,27,0.0,0.0,1
2,hip_art,28,0.32142857142857145,0.4670248868079293,1
2,insf_car,5,0.0,0.0,1
2,fibr_aur,192,0.005208333333333333,0.07198059875565237,1
2,trat_est,33,0.24242424242424243,0.4285495643554833,1
2,var171,22,0.045454545454545456,0.20829889522526548,1
2,tv_l_esu,364,0.008241758241758242,0.09040924545002384,1
2,tvp_orig,1287,0.317016317016317,0.465313842220202,1
2,tv_l_ein,277,0.740072202166065,0.4385947306422365,1
2,tvp_prox,553,0.8933092224231465,0.3087197038688977,1
2,tv_l_svc,489,0.0081799591002045,0.09007245621899894,1
2,tv_l_vre,502,0.00199203187250996,0.044587707740237834,1
2,tv_l_vrn,493,0.008113590263691683,0.08970930786002425,1
2,tv_l_vca,909,0.06930693069306931,0.2539753532352606,1
2,tv_l_yug,920,0.005434782608695652,0.0735203764047211,1
2,tv_l_ova,921,0.00760043431053203,0.08684853314146027,1
2,tv_l_sup,919,0.002176278563656148,0.04659981089306606,1
2,tv_l_pul,920,0.0,0.0,1
2,tv_l_ove,495,0.022222222222222223,0.14740554623801777,1
2,fr_antfa,674,0.1394658753709199,0.3464320207168254,1
2,fr_tvs_a,257,0.042801556420233464,0.20240944441462963,1
2,fr_viaje,8,0.0,0.0,1
2,fr_estro,12,0.08333333333333333,0.2763853991962833,1
2,fr_varic,30,0.2,0.4,1
2,fr_antec,1,0.0,0.0,1
2,ana_dime,188,1.6329787234042554,0.5441933905844659,1
2,ana_crea,51,0.9215686274509803,0.2688492000157272,1
2,ana_trop,850,0.8223529411764706,0.38221535986257654,1
2,tension_,68,129.26470588235293,26.5272432920988,1
2,ana_hemo,3,12.033333333333331,2.023747898221406,1
2,ana_plaq,3,246.0,47.69346566005312,1
2,ana_leuc,17,7.771764705882354,2.7418418783389296,1
2,ana_neu,1036,6.412396718146718,3.0251499455400244,1
2,protcrea,1316,87.2639331306991,52.029462427786086,1
2,splanchnic,473,0.03171247357293869,0.17523353729473234,1
3,raza,429,2.9393939393939394,0.630285099260815,1
3,ant_inf,28,0.03571428571428571,0.1855768722395226,1
3,ant_isq,27,0.0,0.0,1
3,ant_clau,29,0.034482758620689655,0.18246560765962697,1
3,fum_act,35,0.3142857142857143,0.46423076597919777,1
3,diabetes,27,0.14814814814814814,0.3552467795046459,1
3,hip_art,28,0.2857142857142857,0.45175395145262565,1
3,insf_car,5,0.0,0.0,1
3,fibr_aur,192,0.026041666666666668,0.1592592172022985,1
3,trat_est,33,0.06060606060606061,0.2386062992124791,1
3,var171,22,0.0,0.0,1
3,tv_l_esu,364,0.02197802197802198,0.14661169301237728,1
3,tvp_orig,1287,0.32634032634032634,0.468873456003233,1
3,tv_l_ein,277,0.7148014440433214,0.4515089585344946,1
3,tvp_prox,553,0.8788426763110307,0.32631001609741556,1
3,tv_l_svc,489,0.02044989775051125,0.1415333862821945,1
3,tv_l_vre,502,0.0099601593625498,0.09930233928776509,1
3,tv_l_vrn,493,0.004056795131845842,0.06356364955777848,1
3,tv_l_vca,909,0.07590759075907591,0.26485019997015025,1
3,tv_l_yug,920,0.017391304347826087,0.13072431633367745,1
3,tv_l_ova,921,0.00760043431053203,0.08684853314146025,1
3,tv_l_sup,919,0.008705114254624592,0.0928942153227989,1
3,tv_l_pul,920,0.002173913043478261,0.04657453322962726,1
3,tv_l_ove,495,0.06060606060606061,0.2386062992124791,1
3,fr_antfa,674,0.17210682492581603,0.37747326493378386,1
3,fr_tvs_a,257,0.06614785992217899,0.24854038011939783,1
3,fr_viaje,8,0.0,0.0,1
3,fr_estro,12,0.0,0.0,1
3,fr_varic,30,0.13333333333333333,0.33993463423951903,1
3,fr_antec,1,0.0,0.0,1
3,ana_dime,188,1.5585106382978724,0.5277228428095536,1
3,ana_crea,51,0.8823529411764706,0.32218973970892123,1
3,ana_trop,850,0.8670588235294118,0.3395111486670271,1
3,tension_,68,133.35294117647058,24.96218593480143,1
3,ana_hemo,3,13.966666666666667,0.7363574011458176,1
3,ana_plaq,3,200.33333333333334,34.83612429010373,1
3,ana_leuc,17,7.687058823529412,2.640799265609879,1
3,ana_neu,1036,6.63761776061776,3.0185637521996824,1
3,protcrea,1316,104.71447112462006,51.72297440215523,1
3,splanchnic,473,0.021141649048625793,0.14385645527445243,1
4,raza,429,2.8414918414918415,0.7498584873820793,1
4,ant_inf,28,0.03571428571428571,0.18557687223952257,1
4,ant_isq,27,0.037037037037037035,0.18885257457751053,1
4,ant_clau,29,0.034482758620689655,0.18246560765962697,1
4,fum_act,35,0.17142857142857143,0.3768830273792263,1
4,diabetes,27,0.07407407407407407,0.2618914004394621,1
4,hip_art,28,0.39285714285714285,0.48838551182776224,1
4,insf_car,5,0.0,0.0,1
4,fibr_aur,192,0.020833333333333332,0.1428261375083551,1
4,trat_est,33,0.21212121212121213,0.40881022918884974,1
