iteration,variable,missing_n,imputed_mean,imputed_sd,imputation
1,raza,8510,2.911398354876616,0.6320089357733886,1
1,ant_inf,3481,0.037920137891410514,0.19100314404141863,1
1,ant_isq,3488,0.035263761467889905,0.18444573346929355,1
1,ant_clau,3496,0.017162471395881007,0.12987656051600138,1
1,fum_act,3589,0.20479242128726666,0.4035498550000549,1
1,diabetes,3466,0.09174841315637623,0.28867047275338553,1
1,hip_art,3370,0.33086053412462907,0.47052294426881475,1
1,insf_car,106,0.03773584905660377,0.19055669695022784,1
1,fibr_aur,7354,0.025428338319282023,0.15742216467067832,1
1,trat_est,3536,0.1694004524886878,0.3751052374805177,1
1,var171,621,0.040257648953301126,0.1965628923628616,1
1,tv_l_esu,8003,0.04035986505060602,0.19680179456423386,1
1,tvp_orig,13308,0.23331830477908025,0.4229431089805064,1
1,tv_l_ein,3631,0.8372349215092261,0.3691511989885257,1
1,tvp_prox,5400,0.8353703703703703,0.37084594466926635,1
1,tv_l_svc,9018,0.006542470614326902,0.08062051037166391,1
1,tv_l_vre,9503,0.009575923392612859,0.09738698621372194,1
1,tv_l_vrn,9450,0.005185185185185185,0.07182129934622822,1
1,tv_l_vca,11759,0.03758823029169147,0.1901981998737902,1
1,tv_l_yug,11819,0.017768000676876217,0.13210714904509427,1
1,tv_l_ova,11825,0.004904862579281184,0.06986275762063468,1
1,tv_l_sup,11817,0.004146568503004147,0.06426020909282851,1
1,tv_l_pul,11825,0.004904862579281184,0.0698627576206347,1
1,tv_l_ove,9476,0.033241874208526805,0.17926754309587467,1
1,fr_antfa,10088,0.13501189532117366,0.3417362776220256,1
1,fr_tvs_a,7871,0.04383178757464109,0.20472069258541656,1
1,fr_viaje,243,0.037037037037037035,0.18885257457751053,1
1,fr_estro,185,0.0918918918918919,0.28887328034351106,1
1,fr_varic,501,0.16367265469061876,0.3699782653037125,1
1,fr_antec,65,0.0,0.0,1
1,ana_dime,930,1.6311827956989247,0.5530907282557779,1
1,ana_crea,444,0.918918918918919,0.2729595929287048,1
1,ana_trop,9330,0.8873526259378349,0.31616126135101325,1
1,peso,7,88.85714285714286,28.477703415773096,1
1,tension_,617,130.84440842787683,23.145969863505993,1
1,ana_hemo,36,13.575,1.7574247257469284,1
1,ana_plaq,29,266.2068965517241,109.2537001063137,1
1,ana_leuc,74,9.238648648648649,4.44978387702458,1
1,ana_neu,11891,6.665999495416701,3.295560074584736,1
1,protcrea,13705,10.419854797519152,18.29591486234575,1
1,splanchnic,8938,0.015551577534123964,0.12373247742740827,1
2,raza,8510,2.902702702702703,0.6476421882306957,1
2,ant_inf,3481,0.03188738868141339,0.1757002650097428,1
2,ant_isq,3488,0.034977064220183485,0.18372171673136697,1
2,ant_clau,3496,0.02116704805491991,0.14394097447065107,1
2,fum_act,3589,0.20730008358874338,0.40537237070728366,1
2,diabetes,3466,0.10386612810155799,0.30508680000083377,1
2,hip_art,3370,0.3421364985163205,0.4744250361219487,1
2,insf_car,106,0.02830188679245283,0.16583392293629198,1
2,fibr_aur,7354,0.029779711721512104,0.16997905897873342,1
2,trat_est,3536,0.17703619909502263,0.3816993362648278,1
2,var171,621,0.03542673107890499,0.18485582978085363,1
2,tv_l_esu,8003,0.02773959765088092,0.16422579691707437,1
2,tvp_orig,13308,0.2783288247670574,0.4481761819539789,1
2,tv_l_ein,3631,0.8292481410079868,0.37629198987326967,1
2,tvp_prox,5400,0.8440740740740741,0.3627851038150114,1
2,tv_l_svc,9018,0.007873142603681526,0.0883807458059934,1
2,tv_l_vre,9503,0.004630116805219404,0.06788725081773035,1
2,tv_l_vrn,9450,0.0033862433862433864,0.058092828662172316,1
2,tv_l_vca,11759,0.042010375031890465,0.2006128196840132,1
2,tv_l_yug,11819,0.01912175310940012,0.1369529542121062,1
2,tv_l_ova,11825,0.006765327695560253,0.08197291038344276,1
2,tv_l_sup,11817,0.005500550055005501,0.07396143592506761,1
2,tv_l_pul,11825,0.0021987315010570823,0.04683905508059851,1
2,tv_l_ove,9476,0.03376952300548755,0.18063538502040344,1
2,fr_antfa,10088,0.1319389373513085,0.33842436992911135,1
2,fr_tvs_a,7871,0.04929487993901664,0.21648301261488068,1
2,fr_viaje,243,0.037037037037037035,0.18885257457751056,1
2,fr_estro,185,0.07027027027027027,0.2556019549737706,1
2,fr_varic,501,0.18562874251497005,0.3888067803771959,1
2,fr_antec,65,0.03076923076923077,0.1726918793895665,1
2,ana_dime,930,1.6172043010752688,0.5562206678822267,1
2,ana_crea,444,0.9234234234234234,0.2659184169936116,1
2,ana_trop,9330,0.8912111468381565,0.31137411355084477,1
2,peso,7,90.28571428571429,14.800717026205048,1
2,tension_,617,131.67260940032415,20.461049968181747,1
