outcome,kind,candidate,selected,log_loss,auc,C,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda
andujak2,lasso,0,False,0.15807119692170793,0.4898820691503618,0.01,,,,,,,
andujak2,lasso,1,True,0.08843050950371498,0.8396021322850591,0.1,,,,,,,
andujak2,lasso,2,False,0.09018291820531647,0.8093302361595045,1.0,,,,,,,
andujak2,lasso,3,False,0.12600360388993695,0.7752762143006046,10.0,,,,,,,
andujak2,xgb,0,False,0.09113365147542879,0.8276154739569374,,80.0,2.0,0.03,0.8,0.8,0.0,1.0
andujak2,xgb,1,True,0.0835291792912399,0.8276899252509009,,80.0,3.0,0.08,0.8,0.8,0.1,5.0
andujak2,xgb,2,False,0.08410514644747288,0.8169093778849876,,120.0,2.0,0.08,1.0,0.9,0.5,5.0
andujak2,xgb,3,False,0.08982814804528155,0.8136335209505942,,120.0,3.0,0.03,0.9,1.0,0.1,10.0
