variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
ant_isq,Prior cerebral ischemia,No,Development eligible,Temporal eligible,10379,239,5410,235,4969,4,5215.0,228.0,96.39556377079482,97.02127659574468,-0.035075792828288634,0.8566517126834023,,,,,,,,,,
ant_isq,Prior cerebral ischemia,Yes,Development eligible,Temporal eligible,10379,239,5410,235,4969,4,195.0,7.0,3.6044362292051755,2.9787234042553195,0.0350757928282888,0.8566517126834023,,,,,,,,,,
ant_clau,Peripheral arterial disease,No,Development eligible,Temporal eligible,10379,239,5403,235,4976,4,5283.0,232.0,97.77901166018879,98.72340425531915,-0.07209356658213777,0.490758434726289,,,,,,,,,,
ant_clau,Peripheral arterial disease,Yes,Development eligible,Temporal eligible,10379,239,5403,235,4976,4,120.0,3.0,2.2209883398112162,1.276595744680851,0.07209356658213807,0.490758434726289,,,,,,,,,,
fum_act,Current smoking,No,Development eligible,Temporal eligible,10379,239,5344,233,5035,6,4165.0,172.0,77.937874251497,73.8197424892704,0.09637051943911047,0.14727911996798326,,,,,,,,,,
fum_act,Current smoking,Yes,Development eligible,Temporal eligible,10379,239,5344,233,5035,6,1179.0,61.0,22.062125748502996,26.180257510729614,-0.09637051943911054,0.14727911996798326,,,,,,,,,,
diabetes,Diabetes,No,Development eligible,Temporal eligible,10379,239,5452,234,4927,5,4935.0,215.0,90.51724137931035,91.88034188034187,-0.04812689979449107,0.5677757226952993,,,,,,,,,,
diabetes,Diabetes,Yes,Development eligible,Temporal eligible,10379,239,5452,234,4927,5,517.0,19.0,9.482758620689655,8.11965811965812,0.048126899794491126,0.5677757226952993,,,,,,,,,,
hip_art,Hypertension,No,Development eligible,Temporal eligible,10379,239,5558,237,4821,2,3705.0,163.0,66.66066930550558,68.77637130801688,-0.045262156025411525,0.5268246011242979,,,,,,,,,,
hip_art,Hypertension,Yes,Development eligible,Temporal eligible,10379,239,5558,237,4821,2,1853.0,74.0,33.33933069449442,31.223628691983123,0.045262156025411525,0.5268246011242979,,,,,,,,,,
insf_car,Heart failure,No,Development eligible,Temporal eligible,10379,239,10357,235,22,4,10052.0,231.0,97.05513179492131,98.29787234042553,-0.08256272339792915,0.3291042247321414,,,,,,,,,,
insf_car,Heart failure,Yes,Development eligible,Temporal eligible,10379,239,10357,235,22,4,305.0,4.0,2.9448682050786905,1.702127659574468,0.0825627233979295,0.3291042247321414,,,,,,,,,,
fibr_aur,Atrial fibrillation,No,Development eligible,Temporal eligible,10379,239,3030,235,7349,4,2958.0,231.0,97.62376237623762,98.29787234042553,-0.04770896700283469,0.6557416253315416,,,,,,,,,,
fibr_aur,Atrial fibrillation,Yes,Development eligible,Temporal eligible,10379,239,3030,235,7349,4,72.0,4.0,2.376237623762376,1.702127659574468,0.04770896700283474,0.6557416253315416,,,,,,,,,,
trat_est,Statin treatment,No,Development eligible,Temporal eligible,10379,239,5377,235,5002,4,4532.0,198.0,84.28491724009672,84.25531914893617,0.000812950697725309,1.0,,,,,,,,,,
trat_est,Statin treatment,Yes,Development eligible,Temporal eligible,10379,239,5377,235,5002,4,845.0,37.0,15.715082759903293,15.74468085106383,-0.0008129506977251565,1.0,,,,,,,,,,
e_con_pp,Chronic lung disease,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,9562.0,228.0,92.12833606320456,95.39748953974896,-0.13549498528254497,0.06639625220791637,,,,,,,,,,
e_con_pp,Chronic lung disease,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,817.0,11.0,7.871663936795452,4.602510460251046,0.1354949852825449,0.06639625220791637,,,,,,,,,,
e_con_cu,Ulcerative colitis,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10346.0,239.0,99.68205029386262,100.0,-0.07987037633109982,1.0,,,,,,,,,,
e_con_cu,Ulcerative colitis,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,33.0,0.0,0.3179497061373928,0.0,0.07987037633110039,1.0,,,,,,,,,,
e_con_ec,Crohn disease,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10346.0,238.0,99.68205029386262,99.581589958159,0.0165874836107673,0.5394196719844792,,,,,,,,,,
e_con_ec,Crohn disease,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,33.0,1.0,0.3179497061373928,0.41841004184100417,-0.016587483610767166,0.5394196719844792,,,,,,,,,,
e_con_lu,Known lupus,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10353.0,237.0,99.74949417092206,99.16317991631799,0.07979850672143626,0.1303414630325792,,,,,,,,,,
e_con_lu,Known lupus,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,26.0,2.0,0.25050582907794583,0.8368200836820083,-0.0797985067214351,0.1303414630325792,,,,,,,,,,
e_con_be,Behcet disease,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10368.0,239.0,99.89401676462087,100.0,-0.04606423319937941,1.0,,,,,,,,,,
e_con_be,Behcet disease,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,11.0,0.0,0.10598323537913093,0.0,0.04606423319938056,1.0,,,,,,,,,,
e_con_at,Temporal arteritis,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10375.0,239.0,99.9614606416803,100.0,-0.02776840538002679,1.0,,,,,,,,,,
e_con_at,Temporal arteritis,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,4.0,0.0,0.038539358319683976,0.0,0.027768405380024935,1.0,,,,,,,,,,
e_con_va,Other vasculitis,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10349.0,236.0,99.71095481260237,98.74476987447699,0.11054994275789282,0.03741371471523178,,,,,,,,,,
e_con_va,Other vasculitis,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,30.0,3.0,0.28904518739762985,1.2552301255230125,-0.11054994275789297,0.03741371471523178,,,,,,,,,,
e_con_ar,Rheumatoid arthritis,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10323.0,237.0,99.46044898352443,99.16317991631799,0.03596389248268386,0.3766333564788043,,,,,,,,,,
e_con_ar,Rheumatoid arthritis,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,56.0,2.0,0.5395510164755757,0.8368200836820083,-0.03596389248268287,0.3766333564788043,,,,,,,,,,
e_con_ea,Ankylosing spondylitis,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10370.0,237.0,99.91328644378072,99.16317991631799,0.11081082489895172,0.024272552538176694,,,,,,,,,,
e_con_ea,Ankylosing spondylitis,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,9.0,2.0,0.08671355621928895,0.8368200836820083,-0.11081082489895104,0.024272552538176694,,,,,,,,,,
e_con_pr,Polymyalgia rheumatica,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10367.0,239.0,99.88438192504094,100.0,-0.048114842841568584,1.0,,,,,,,,,,
e_con_pr,Polymyalgia rheumatica,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,12.0,0.0,0.11561807495905194,0.0,0.04811484284156768,1.0,,,,,,,,,,
e_con_ro,Rendu-Osler disease,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10378.0,239.0,99.99036516042008,100.0,-0.013882195770630653,1.0,,,,,,,,,,
e_con_ro,Rendu-Osler disease,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,1.0,0.0,0.009634839579920994,0.0,0.013882195770631722,1.0,,,,,,,,,,
e_con_av,Vena cava agenesis,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10369.0,239.0,99.90365160420079,100.0,-0.04391840513031845,1.0,,,,,,,,,,
e_con_av,Vena cava agenesis,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10.0,0.0,0.09634839579920994,0.0,0.043918405130319305,1.0,,,,,,,,,,
e_con_sm,May-Thurner syndrome,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10362.0,237.0,99.83620772714134,99.16317991631799,0.09549898163911671,0.06712239648293127,,,,,,,,,,
e_con_sm,May-Thurner syndrome,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,17.0,2.0,0.1637922728586569,0.8368200836820083,-0.09549898163911591,0.06712239648293127,,,,,,,,,,
sin_tvp_,Index VTE presentation,Asintomático,Development eligible,Temporal eligible,10379,239,10379,239,0,0,126.0,6.0,1.2139897870700453,2.510460251046025,-0.09601261714014832,0.2791967968731891,,,,,,,,,,
sin_tvp_,Index VTE presentation,DVT,Development eligible,Temporal eligible,10379,239,10379,239,0,0,5500.0,120.0,52.99161768956547,50.2092050209205,0.055698368486652695,0.2791967968731891,,,,,,,,,,
sin_tvp_,Index VTE presentation,PE,Development eligible,Temporal eligible,10379,239,10379,239,0,0,2880.0,66.0,27.748337990172462,27.615062761506277,0.00297871829679059,0.2791967968731891,,,,,,,,,,
sin_tvp_,Index VTE presentation,PE+DVT,Development eligible,Temporal eligible,10379,239,10379,239,0,0,1873.0,47.0,18.04605453319202,19.665271966527197,-0.04140456277546565,0.2791967968731891,,,,,,,,,,
var171,Syncope,No,Development eligible,Temporal eligible,10379,239,10039,234,340,5,9345.0,218.0,93.08696085267457,93.16239316239316,-0.002981116483437639,1.0,,,,,,,,,,
var171,Syncope,Yes,Development eligible,Temporal eligible,10379,239,10039,234,340,5,694.0,16.0,6.913039147325431,6.837606837606838,0.0029811164834376387,1.0,,,,,,,,,,
tv_l_esu,Upper-extremity thrombosis,No,Development eligible,Temporal eligible,10379,239,3004,155,7375,84,2607.0,143.0,86.7842876165113,92.25806451612904,-0.17943568442314695,0.04918861401376168,,,,,,,,,,
tv_l_esu,Upper-extremity thrombosis,Yes,Development eligible,Temporal eligible,10379,239,3004,155,7375,84,397.0,12.0,13.21571238348868,7.741935483870968,0.1794356844231467,0.04918861401376168,,,,,,,,,,
tvp_orig,Upper-extremity catheter relationship,No secundaria a catéter,Development eligible,Temporal eligible,10379,239,391,12,9988,227,304.0,8.0,77.74936061381074,66.66666666666666,0.24931082991758585,0.4803537648292526,,,,,,,,,,
tvp_orig,Upper-extremity catheter relationship,Secundaria a catéter,Development eligible,Temporal eligible,10379,239,391,12,9988,227,87.0,4.0,22.25063938618926,33.33333333333333,-0.24931082991758585,0.4803537648292526,,,,,,,,,,
tv_l_ein,Lower-extremity thrombosis,No,Development eligible,Temporal eligible,10379,239,7743,173,2636,66,581.0,37.0,7.5035515949890215,21.38728323699422,-0.4028618055199884,1.0656487824965703e-08,,,,,,,,,,
tv_l_ein,Lower-extremity thrombosis,Yes,Development eligible,Temporal eligible,10379,239,7743,173,2636,66,7162.0,136.0,92.49644840501098,78.61271676300578,0.40286180551998824,1.0656487824965703e-08,,,,,,,,,,
tvp_prox,DVT proximal/distal location,Distal (excluyendo la vena poplítea),Development eligible,Temporal eligible,10379,239,7032,134,3347,105,1148.0,21.0,16.32536973833902,15.671641791044777,0.01783327467767394,0.9064969275104534,,,,,,,,,,
tvp_prox,DVT proximal/distal location,Proximal (incluyendo la vena poplítea),Development eligible,Temporal eligible,10379,239,7032,134,3347,105,5884.0,113.0,83.67463026166098,84.32835820895522,-0.017833274677674014,0.9064969275104534,,,,,,,,,,
tv_l_svc,Cerebral sinus thrombosis,No,Development eligible,Temporal eligible,10379,239,2408,101,7971,138,2363.0,97.0,98.1312292358804,96.03960396039604,0.12458323172730418,0.13224695073716372,,,,,,,,,,
tv_l_svc,Cerebral sinus thrombosis,Yes,Development eligible,Temporal eligible,10379,239,2408,101,7971,138,45.0,4.0,1.8687707641196014,3.9603960396039604,-0.12458323172730379,0.13224695073716372,,,,,,,,,,
tv_l_vre,Retinal vein thrombosis,No,Development eligible,Temporal eligible,10379,239,2152,101,8227,138,2111.0,100.0,98.09479553903346,99.00990099009901,-0.07666982714015431,1.0,,,,,,,,,,
tv_l_vre,Retinal vein thrombosis,Yes,Development eligible,Temporal eligible,10379,239,2152,101,8227,138,41.0,1.0,1.9052044609665426,0.9900990099009901,0.07666982714015405,1.0,,,,,,,,,,
tv_l_vrn,Renal vein thrombosis,No,Development eligible,Temporal eligible,10379,239,2172,103,8207,136,2158.0,102.0,99.35543278084714,99.02912621359224,0.03646099219982806,0.5020088720598391,,,,,,,,,,
tv_l_vrn,Renal vein thrombosis,Yes,Development eligible,Temporal eligible,10379,239,2172,103,8207,136,14.0,1.0,0.6445672191528545,0.9708737864077669,-0.03646099219982858,0.5020088720598391,,,,,,,,,,
tv_l_vca,Vena cava thrombosis,No,Development eligible,Temporal eligible,10379,239,1043,118,9336,121,1001.0,114.0,95.9731543624161,96.61016949152543,-0.03371533242590756,1.0,,,,,,,,,,
tv_l_vca,Vena cava thrombosis,Yes,Development eligible,Temporal eligible,10379,239,1043,118,9336,121,42.0,4.0,4.026845637583892,3.389830508474576,0.03371533242590739,1.0,,,,,,,,,,
tv_l_yug,Jugular vein thrombosis,No,Development eligible,Temporal eligible,10379,239,1014,101,9365,138,997.0,95.0,98.32347140039448,94.05940594059405,0.22417455839156153,0.013437249625717509,,,,,,,,,,
tv_l_yug,Jugular vein thrombosis,Yes,Development eligible,Temporal eligible,10379,239,1014,101,9365,138,17.0,6.0,1.6765285996055226,5.9405940594059405,-0.22417455839156114,0.013437249625717509,,,,,,,,,,
tv_l_ova,Ovarian vein thrombosis,No,Development eligible,Temporal eligible,10379,239,1015,101,9364,138,1006.0,101.0,99.11330049261083,100.0,-0.1337633886203132,1.0,,,,,,,,,,
tv_l_ova,Ovarian vein thrombosis,Yes,Development eligible,Temporal eligible,10379,239,1015,101,9364,138,9.0,0.0,0.8866995073891626,0.0,0.13376338862031295,1.0,,,,,,,,,,
tv_l_sup,Suprahepatic vein thrombosis,No,Development eligible,Temporal eligible,10379,239,1016,103,9363,136,1011.0,103.0,99.50787401574803,100.0,-0.09945449630266594,1.0,,,,,,,,,,
tv_l_sup,Suprahepatic vein thrombosis,Yes,Development eligible,Temporal eligible,10379,239,1016,103,9363,136,5.0,0.0,0.4921259842519685,0.0,0.09945449630266603,1.0,,,,,,,,,,
tv_l_pul,Pulmonary vein thrombosis,No,Development eligible,Temporal eligible,10379,239,1014,103,9365,136,1011.0,103.0,99.70414201183432,100.0,-0.07703712157713473,1.0,,,,,,,,,,
tv_l_pul,Pulmonary vein thrombosis,Yes,Development eligible,Temporal eligible,10379,239,1014,103,9365,136,3.0,0.0,0.2958579881656805,0.0,0.07703712157713453,1.0,,,,,,,,,,
tv_l_ove,Other vein thrombosis,No,Development eligible,Temporal eligible,10379,239,2159,103,8220,136,2074.0,95.0,96.06299212598425,92.23300970873787,0.16371530595074008,0.0698185457680971,,,,,,,,,,
tv_l_ove,Other vein thrombosis,Yes,Development eligible,Temporal eligible,10379,239,2159,103,8220,136,85.0,8.0,3.937007874015748,7.766990291262135,-0.16371530595074038,0.0698185457680971,,,,,,,,,,
fr_cance,Active cancer,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,9314.0,228.0,89.73889584738414,95.39748953974896,-0.2170060901327258,0.0023080094464529347,,,,,,,,,,
fr_cance,Active cancer,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,1065.0,11.0,10.261104152615859,4.602510460251046,0.21700609013272543,0.0023080094464529347,,,,,,,,,,
fr_cirug,Recent surgery,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,9368.0,226.0,90.25917718469988,94.56066945606695,-0.16295721180313172,0.025892341679446023,,,,,,,,,,
fr_cirug,Recent surgery,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,1011.0,13.0,9.740822815300126,5.439330543933055,0.16295721180313172,0.025892341679446023,,,,,,,,,,
fr_inmov,Recent immobilization,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,8501.0,200.0,81.90577126890837,83.68200836820083,-0.04707395710774638,0.5514191380151965,,,,,,,,,,
fr_inmov,Recent immobilization,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,1878.0,39.0,18.094228731091626,16.317991631799163,0.047073957107746305,0.5514191380151965,,,,,,,,,,
fr_tvp_a,Prior VTE,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,8847.0,211.0,85.23942576356104,88.28451882845188,-0.08994208133948901,0.22886987601116746,,,,,,,,,,
fr_tvp_a,Prior VTE,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,1532.0,28.0,14.760574236438964,11.715481171548117,0.089942081339489,0.22886987601116746,,,,,,,,,,
fr_antfa,Family history of VTE,No,Development eligible,Temporal eligible,10379,239,1779,237,8600,2,1496.0,196.0,84.09218662169758,82.70042194092827,0.03740812834094653,0.5728380115190537,,,,,,,,,,
fr_antfa,Family history of VTE,Yes,Development eligible,Temporal eligible,10379,239,1779,237,8600,2,283.0,41.0,15.907813378302418,17.29957805907173,-0.03740812834094645,0.5728380115190537,,,,,,,,,,
fr_tvs_a,Prior superficial thrombosis,No,Development eligible,Temporal eligible,10379,239,2802,238,7577,1,2656.0,224.0,94.78943611705924,94.11764705882352,0.029353689282105494,0.6493181119635789,,,,,,,,,,
fr_tvs_a,Prior superficial thrombosis,Yes,Development eligible,Temporal eligible,10379,239,2802,238,7577,1,146.0,14.0,5.210563882940757,5.88235294117647,-0.029353689282105373,0.6493181119635789,,,,,,,,,,
fr_viaje,Recent prolonged travel,No,Development eligible,Temporal eligible,10379,239,10188,239,191,0,9786.0,234.0,96.05418138987044,97.90794979079497,-0.10849838674782712,0.17510230106199193,,,,,,,,,,
fr_viaje,Recent prolonged travel,Yes,Development eligible,Temporal eligible,10379,239,10188,239,191,0,402.0,5.0,3.9458186101295647,2.092050209205021,0.10849838674782741,0.17510230106199193,,,,,,,,,,
fr_estro,Recent hormone exposure,No,Development eligible,Temporal eligible,10379,239,10255,236,124,3,9101.0,206.0,88.74695270599707,87.28813559322035,0.04493170271483481,0.46661713668817545,,,,,,,,,,
fr_estro,Recent hormone exposure,Yes,Development eligible,Temporal eligible,10379,239,10255,236,124,3,1154.0,30.0,11.253047294002926,12.711864406779661,-0.044931702714834855,0.46661713668817545,,,,,,,,,,
fr_embar,Pregnancy,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,10215.0,236.0,98.41988630889296,98.74476987447699,-0.02748408885831563,1.0,,,,,,,,,,
fr_embar,Pregnancy,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,164.0,3.0,1.580113691107043,1.2552301255230125,0.0274840888583154,1.0,,,,,,,,,,
fr_varic,Varicose veins,No,Development eligible,Temporal eligible,10379,239,10117,232,262,7,8086.0,206.0,79.9248789166749,88.79310344827587,-0.24597937051660754,0.000455640549351844,,,,,,,,,,
fr_varic,Varicose veins,Yes,Development eligible,Temporal eligible,10379,239,10117,232,262,7,2031.0,26.0,20.075121083325094,11.206896551724139,0.24597937051660732,0.000455640549351844,,,,,,,,,,
fr_antec,Recent delivery,No,Development eligible,Temporal eligible,10379,239,10326,239,53,0,10200.0,236.0,98.77977919814062,98.74476987447699,0.0031664786239728967,0.7683513727460123,,,,,,,,,,
fr_antec,Recent delivery,Yes,Development eligible,Temporal eligible,10379,239,10326,239,53,0,126.0,3.0,1.220220801859384,1.2552301255230125,-0.0031664786239730992,0.7683513727460123,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Negative,Development eligible,Temporal eligible,10379,239,9888,212,491,27,353.0,3.0,3.569983818770227,1.4150943396226416,0.13855582184684703,5.769560994099134e-07,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Not performed,Development eligible,Temporal eligible,10379,239,9888,212,491,27,2468.0,22.0,24.959546925566343,10.377358490566039,0.38951523738403243,5.769560994099134e-07,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Positive,Development eligible,Temporal eligible,10379,239,9888,212,491,27,7067.0,187.0,71.47046925566343,88.20754716981132,-0.42655547946496664,5.769560994099134e-07,,,,,,,,,,
ana_crea,Recorded creatinine category,Elevated,Development eligible,Temporal eligible,10379,239,10082,232,297,7,1002.0,19.0,9.938504265026781,8.189655172413794,0.060943062622268895,0.4366210195531613,,,,,,,,,,
ana_crea,Recorded creatinine category,Normal,Development eligible,Temporal eligible,10379,239,10082,232,297,7,9080.0,213.0,90.06149573497322,91.8103448275862,-0.06094306262226904,0.4366210195531613,,,,,,,,,,
ana_trop,Recorded troponin category,Elevated,Development eligible,Temporal eligible,10379,239,2884,109,7495,130,695.0,28.0,24.098474341192787,25.688073394495415,-0.03676889274699047,0.7323695083528661,,,,,,,,,,
ana_trop,Recorded troponin category,Normal,Development eligible,Temporal eligible,10379,239,2884,109,7495,130,2189.0,81.0,75.90152565880722,74.31192660550458,0.03676889274699047,0.7323695083528661,,,,,,,,,,
edad,Age (years),50–69,Development eligible,Temporal eligible,10379,239,10379,239,0,0,3516.0,99.0,33.876095963002214,41.42259414225941,-0.15623101781673468,1.0060101629451535e-05,,,,,,,,,,
edad,Age (years),<50,Development eligible,Temporal eligible,10379,239,10379,239,0,0,4246.0,112.0,40.909528856344544,46.86192468619247,-0.12016443465612292,1.0060101629451535e-05,,,,,,,,,,
edad,Age (years),≥70,Development eligible,Temporal eligible,10379,239,10379,239,0,0,2617.0,28.0,25.214375180653242,11.715481171548117,0.3532841130213705,1.0060101629451535e-05,,,,,,,,,,
peso,Weight (kg),50–100,Development eligible,Temporal eligible,10379,239,10377,238,2,1,9453.0,205.0,91.09569239664643,86.1344537815126,0.15667499913941507,0.009436153269696866,,,,,,,,,,
peso,Weight (kg),<50,Development eligible,Temporal eligible,10379,239,10377,238,2,1,125.0,2.0,1.2045870675532426,0.8403361344537815,0.03621429453076004,0.009436153269696866,,,,,,,,,,
peso,Weight (kg),>100,Development eligible,Temporal eligible,10379,239,10377,238,2,1,799.0,31.0,7.699720535800328,13.025210084033615,-0.1754070015710576,0.009436153269696866,,,,,,,,,,
tension_,Systolic BP (mmHg),<100,Development eligible,Temporal eligible,10379,239,9930,222,449,17,418.0,5.0,4.209466263846928,2.2522522522522523,0.11086054754042392,0.17439928894893653,,,,,,,,,,
tension_,Systolic BP (mmHg),≥100,Development eligible,Temporal eligible,10379,239,9930,222,449,17,9512.0,217.0,95.79053373615307,97.74774774774775,-0.11086054754042397,0.17439928894893653,,,,,,,,,,
ana_hemo,Hemoglobin (g/dL),<12,Development eligible,Temporal eligible,10379,239,10367,239,12,0,1831.0,31.0,17.661811517314554,12.97071129707113,0.1305333068355168,0.05878425242458657,,,,,,,,,,
ana_hemo,Hemoglobin (g/dL),≥12,Development eligible,Temporal eligible,10379,239,10367,239,12,0,8536.0,208.0,82.33818848268545,87.02928870292888,-0.13053330683551692,0.05878425242458657,,,,,,,,,,
ana_plaq,Platelets (10^9/L),144–400,Development eligible,Temporal eligible,10379,239,10367,238,12,1,8858.0,191.0,85.4441979357577,80.25210084033614,0.13806329552126487,0.07157960141503433,,,,,,,,,,
ana_plaq,Platelets (10^9/L),<144,Development eligible,Temporal eligible,10379,239,10367,238,12,1,980.0,32.0,9.453072248480757,13.445378151260504,-0.12563038818445543,0.07157960141503433,,,,,,,,,,
ana_plaq,Platelets (10^9/L),>400,Development eligible,Temporal eligible,10379,239,10367,238,12,1,529.0,15.0,5.102729815761551,6.302521008403361,-0.051756370958532534,0.07157960141503433,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),4–11,Development eligible,Temporal eligible,10379,239,10339,238,40,1,7557.0,169.0,73.09217525872909,71.00840336134453,0.046447328309191835,0.5311079538005099,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),<4,Development eligible,Temporal eligible,10379,239,10339,238,40,1,143.0,2.0,1.3831124867008415,0.8403361344537815,0.05178398763317555,0.5311079538005099,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),>11,Development eligible,Temporal eligible,10379,239,10339,238,40,1,2639.0,67.0,25.524712254570076,28.15126050420168,-0.05930050783510397,0.5311079538005099,,,,,,,,,,
ana_neu,Neutrophils (10^9/L),1.5–8,Development eligible,Temporal eligible,10379,239,912,191,9467,48,637.0,141.0,69.84649122807018,73.82198952879581,-0.08846868214674092,0.46449428632433964,,,,,,,,,,
ana_neu,Neutrophils (10^9/L),<1.5,Development eligible,Temporal eligible,10379,239,912,191,9467,48,2.0,0.0,0.21929824561403508,0.0,0.06629935441317959,0.46449428632433964,,,,,,,,,,
ana_neu,Neutrophils (10^9/L),>8,Development eligible,Temporal eligible,10379,239,912,191,9467,48,273.0,50.0,29.93421052631579,26.17801047120419,0.08367925830094457,0.46449428632433964,,,,,,,,,,
protcrea,C-reactive protein (mg/dL),<0.5,Development eligible,Temporal eligible,10379,239,90,57,10289,182,5.0,6.0,5.555555555555555,10.526315789473683,-0.18356668933955378,0.3381996918540088,,,,,,,,,,
protcrea,C-reactive protein (mg/dL),≥0.5,Development eligible,Temporal eligible,10379,239,90,57,10289,182,85.0,51.0,94.44444444444444,89.47368421052632,0.18356668933955367,0.3381996918540088,,,,,,,,,,
female_under45,Female and age <45,No,Development eligible,Temporal eligible,10379,239,10379,239,0,0,8567.0,198.0,82.54167068118315,82.84518828451883,-0.008023176917491263,1.0,,,,,,,,,,
female_under45,Female and age <45,Yes,Development eligible,Temporal eligible,10379,239,10379,239,0,0,1812.0,41.0,17.458329318816844,17.154811715481173,0.008023176917491043,1.0,,,,,,,,,,
