outcome,variable,selected,imputation
andujak2,sexo,False,16
andujak2,raza,True,16
andujak2,ant_inf,False,16
andujak2,ant_isq,False,16
andujak2,ant_clau,True,16
andujak2,fum_act,False,16
andujak2,diabetes,False,16
andujak2,hip_art,True,16
andujak2,insf_car,False,16
andujak2,fibr_aur,True,16
andujak2,trat_est,False,16
andujak2,e_con_pp,False,16
andujak2,e_con_cu,False,16
andujak2,e_con_ec,True,16
andujak2,e_con_lu,False,16
andujak2,e_con_be,False,16
andujak2,e_con_va,False,16
andujak2,e_con_ar,False,16
andujak2,e_con_ea,False,16
andujak2,e_con_pr,False,16
andujak2,e_con_av,False,16
andujak2,e_con_sm,False,16
andujak2,sin_tvp_,False,16
andujak2,var171,False,16
andujak2,tv_l_esu,False,16
andujak2,tvp_orig,False,16
andujak2,tv_l_ein,True,16
andujak2,tvp_prox,False,16
andujak2,tv_l_svc,False,16
andujak2,tv_l_vre,False,16
andujak2,tv_l_vrn,False,16
andujak2,tv_l_vca,False,16
andujak2,tv_l_yug,True,16
andujak2,tv_l_ova,False,16
andujak2,tv_l_sup,False,16
andujak2,tv_l_pul,True,16
andujak2,tv_l_ove,False,16
andujak2,fr_cance,False,16
andujak2,fr_cirug,False,16
andujak2,fr_inmov,False,16
andujak2,fr_tvp_a,False,16
andujak2,fr_antfa,False,16
andujak2,fr_tvs_a,False,16
andujak2,fr_viaje,False,16
andujak2,fr_estro,False,16
andujak2,fr_embar,False,16
andujak2,fr_varic,False,16
andujak2,fr_antec,False,16
andujak2,ana_dime,False,16
andujak2,ana_crea,True,16
andujak2,ana_trop,False,16
andujak2,edad,True,16
andujak2,peso,False,16
andujak2,tension_,False,16
andujak2,ana_hemo,True,16
andujak2,ana_plaq,True,16
andujak2,ana_leuc,True,16
andujak2,ana_neu,True,16
andujak2,protcrea,False,16
andujak2,splanchnic,True,16
andujak2,sexo,False,17
andujak2,raza,True,17
andujak2,ant_inf,False,17
andujak2,ant_isq,False,17
andujak2,ant_clau,True,17
andujak2,fum_act,False,17
andujak2,diabetes,False,17
andujak2,hip_art,True,17
andujak2,insf_car,False,17
andujak2,fibr_aur,True,17
andujak2,trat_est,False,17
andujak2,e_con_pp,False,17
andujak2,e_con_cu,False,17
andujak2,e_con_ec,True,17
andujak2,e_con_lu,False,17
andujak2,e_con_be,False,17
andujak2,e_con_va,False,17
andujak2,e_con_ar,False,17
andujak2,e_con_ea,False,17
andujak2,e_con_pr,False,17
andujak2,e_con_av,False,17
andujak2,e_con_sm,False,17
andujak2,sin_tvp_,False,17
andujak2,var171,False,17
andujak2,tv_l_esu,False,17
andujak2,tvp_orig,False,17
andujak2,tv_l_ein,True,17
andujak2,tvp_prox,False,17
andujak2,tv_l_svc,False,17
andujak2,tv_l_vre,False,17
andujak2,tv_l_vrn,False,17
andujak2,tv_l_vca,False,17
andujak2,tv_l_yug,False,17
andujak2,tv_l_ova,False,17
andujak2,tv_l_sup,True,17
andujak2,tv_l_pul,False,17
andujak2,tv_l_ove,False,17
andujak2,fr_cance,False,17
andujak2,fr_cirug,False,17
andujak2,fr_inmov,False,17
andujak2,fr_tvp_a,False,17
andujak2,fr_antfa,False,17
andujak2,fr_tvs_a,False,17
andujak2,fr_viaje,False,17
andujak2,fr_estro,False,17
andujak2,fr_embar,False,17
andujak2,fr_varic,False,17
andujak2,fr_antec,False,17
andujak2,ana_dime,False,17
andujak2,ana_crea,True,17
andujak2,ana_trop,False,17
andujak2,edad,True,17
andujak2,peso,False,17
andujak2,tension_,False,17
andujak2,ana_hemo,True,17
andujak2,ana_plaq,True,17
andujak2,ana_leuc,False,17
andujak2,ana_neu,True,17
andujak2,protcrea,False,17
andujak2,splanchnic,True,17
andujak2,sexo,False,18
andujak2,raza,True,18
andujak2,ant_inf,False,18
andujak2,ant_isq,False,18
andujak2,ant_clau,True,18
andujak2,fum_act,False,18
andujak2,diabetes,False,18
andujak2,hip_art,True,18
andujak2,insf_car,False,18
andujak2,fibr_aur,True,18
andujak2,trat_est,False,18
andujak2,e_con_pp,False,18
andujak2,e_con_cu,False,18
andujak2,e_con_ec,True,18
andujak2,e_con_lu,False,18
andujak2,e_con_be,False,18
andujak2,e_con_va,False,18
andujak2,e_con_ar,False,18
andujak2,e_con_ea,False,18
andujak2,e_con_pr,False,18
andujak2,e_con_av,False,18
andujak2,e_con_sm,False,18
andujak2,sin_tvp_,False,18
andujak2,var171,False,18
andujak2,tv_l_esu,False,18
andujak2,tvp_orig,False,18
andujak2,tv_l_ein,False,18
andujak2,tvp_prox,False,18
andujak2,tv_l_svc,False,18
andujak2,tv_l_vre,False,18
andujak2,tv_l_vrn,False,18
andujak2,tv_l_vca,False,18
andujak2,tv_l_yug,False,18
andujak2,tv_l_ova,False,18
andujak2,tv_l_sup,True,18
andujak2,tv_l_pul,False,18
andujak2,tv_l_ove,False,18
andujak2,fr_cance,False,18
andujak2,fr_cirug,False,18
andujak2,fr_inmov,False,18
andujak2,fr_tvp_a,False,18
andujak2,fr_antfa,False,18
andujak2,fr_tvs_a,False,18
andujak2,fr_viaje,False,18
andujak2,fr_estro,False,18
andujak2,fr_embar,False,18
andujak2,fr_varic,False,18
andujak2,fr_antec,False,18
andujak2,ana_dime,False,18
andujak2,ana_crea,True,18
andujak2,ana_trop,False,18
andujak2,edad,True,18
andujak2,peso,False,18
andujak2,tension_,True,18
andujak2,ana_hemo,True,18
andujak2,ana_plaq,True,18
andujak2,ana_leuc,True,18
andujak2,ana_neu,False,18
andujak2,protcrea,True,18
andujak2,splanchnic,True,18
andujak2,sexo,False,19
andujak2,raza,True,19
andujak2,ant_inf,False,19
andujak2,ant_isq,True,19
andujak2,ant_clau,True,19
andujak2,fum_act,False,19
andujak2,diabetes,False,19
andujak2,hip_art,True,19
andujak2,insf_car,False,19
andujak2,fibr_aur,True,19
andujak2,trat_est,False,19
andujak2,e_con_pp,False,19
andujak2,e_con_cu,False,19
andujak2,e_con_ec,True,19
andujak2,e_con_lu,False,19
andujak2,e_con_be,False,19
andujak2,e_con_va,False,19
andujak2,e_con_ar,False,19
andujak2,e_con_ea,False,19
andujak2,e_con_pr,False,19
andujak2,e_con_av,False,19
andujak2,e_con_sm,False,19
andujak2,sin_tvp_,False,19
andujak2,var171,False,19
andujak2,tv_l_esu,False,19
andujak2,tvp_orig,False,19
andujak2,tv_l_ein,False,19
andujak2,tvp_prox,False,19
andujak2,tv_l_svc,False,19
andujak2,tv_l_vre,False,19
andujak2,tv_l_vrn,False,19
andujak2,tv_l_vca,False,19
andujak2,tv_l_yug,False,19
andujak2,tv_l_ova,False,19
andujak2,tv_l_sup,False,19
andujak2,tv_l_pul,False,19
andujak2,tv_l_ove,False,19
andujak2,fr_cance,False,19
andujak2,fr_cirug,False,19
andujak2,fr_inmov,False,19
andujak2,fr_tvp_a,False,19
andujak2,fr_antfa,False,19
andujak2,fr_tvs_a,False,19
andujak2,fr_viaje,False,19
andujak2,fr_estro,False,19
andujak2,fr_embar,False,19
andujak2,fr_varic,False,19
andujak2,fr_antec,False,19
andujak2,ana_dime,False,19
andujak2,ana_crea,True,19
andujak2,ana_trop,False,19
andujak2,edad,True,19
andujak2,peso,False,19
andujak2,tension_,False,19
andujak2,ana_hemo,True,19
andujak2,ana_plaq,True,19
andujak2,ana_leuc,True,19
andujak2,ana_neu,True,19
andujak2,protcrea,False,19
andujak2,splanchnic,True,19
andujak2,sexo,False,20
andujak2,raza,True,20
andujak2,ant_inf,False,20
andujak2,ant_isq,False,20
andujak2,ant_clau,True,20
andujak2,fum_act,False,20
andujak2,diabetes,False,20
andujak2,hip_art,True,20
andujak2,insf_car,False,20
andujak2,fibr_aur,True,20
andujak2,trat_est,False,20
andujak2,e_con_pp,False,20
andujak2,e_con_cu,False,20
andujak2,e_con_ec,True,20
andujak2,e_con_lu,False,20
andujak2,e_con_be,False,20
andujak2,e_con_va,False,20
andujak2,e_con_ar,False,20
andujak2,e_con_ea,False,20
andujak2,e_con_pr,False,20
andujak2,e_con_av,False,20
andujak2,e_con_sm,False,20
andujak2,sin_tvp_,False,20
andujak2,var171,False,20
andujak2,tv_l_esu,False,20
andujak2,tvp_orig,False,20
andujak2,tv_l_ein,True,20
andujak2,tvp_prox,False,20
andujak2,tv_l_svc,False,20
andujak2,tv_l_vre,False,20
andujak2,tv_l_vrn,False,20
andujak2,tv_l_vca,False,20
andujak2,tv_l_yug,False,20
andujak2,tv_l_ova,True,20
andujak2,tv_l_sup,False,20
andujak2,tv_l_pul,False,20
andujak2,tv_l_ove,False,20
andujak2,fr_cance,False,20
andujak2,fr_cirug,False,20
andujak2,fr_inmov,False,20
andujak2,fr_tvp_a,False,20
andujak2,fr_antfa,False,20
andujak2,fr_tvs_a,False,20
andujak2,fr_viaje,False,20
andujak2,fr_estro,False,20
andujak2,fr_embar,False,20
andujak2,fr_varic,False,20
andujak2,fr_antec,False,20
andujak2,ana_dime,False,20
andujak2,ana_crea,True,20
andujak2,ana_trop,False,20
andujak2,edad,True,20
andujak2,peso,False,20
andujak2,tension_,False,20
andujak2,ana_hemo,True,20
andujak2,ana_plaq,True,20
andujak2,ana_leuc,True,20
andujak2,ana_neu,True,20
andujak2,protcrea,False,20
andujak2,splanchnic,True,20
