iteration,variable,missing_n,imputed_mean,imputed_sd,imputation
1,raza,548,2.875912408759124,0.7319133556719581,1
1,ant_inf,32,0.0,0.0,1
1,ant_isq,33,0.06060606060606061,0.2386062992124791,1
1,ant_clau,32,0.03125,0.17399263633843817,1
1,fum_act,43,0.32558139534883723,0.46859166696767174,1
1,diabetes,31,0.0967741935483871,0.29565004483586066,1
1,hip_art,32,0.1875,0.3903123748998999,1
1,insf_car,7,0.0,0.0,1
1,fibr_aur,247,0.008097165991902834,0.08961920494404316,1
1,trat_est,37,0.08108108108108109,0.27295959292870475,1
1,var171,26,0.0,0.0,1
1,tv_l_esu,455,0.013186813186813187,0.11407419140537126,1
1,tvp_orig,1608,0.18159203980099503,0.3855079388052973,1
1,tv_l_ein,334,0.7365269461077845,0.4405167462934017,1
1,tvp_prox,672,0.8586309523809523,0.3484018369560228,1
1,tv_l_svc,600,0.008333333333333333,0.09090593428863096,1
1,tv_l_vre,619,0.008077544426494346,0.08951143894794876,1
1,tv_l_vrn,612,0.016339869281045753,0.12677885451810994,1
1,tv_l_vca,1157,0.04840103716508211,0.21461215428401634,1
1,tv_l_yug,1171,0.010247651579846286,0.10071066089021735,1
1,tv_l_ova,1172,0.005119453924914676,0.07136697497039757,1
1,tv_l_sup,1171,0.0034158838599487617,0.058345656199961474,1
1,tv_l_pul,1170,0.003418803418803419,0.0583704994152611,1
1,tv_l_ove,612,0.06372549019607843,0.24426328437845085,1
1,fr_antfa,874,0.15217391304347827,0.35918938351865887,1
1,fr_tvs_a,327,0.05504587155963303,0.22806977788359728,1
1,fr_viaje,12,0.08333333333333333,0.2763853991962833,1
1,fr_estro,17,0.058823529411764705,0.23529411764705885,1
1,fr_varic,37,0.21621621621621623,0.4116634111277789,1
1,fr_antec,1,0.0,0.0,1
1,ana_dime,220,1.5545454545454545,0.5491541203832347,1
1,ana_crea,58,0.8620689655172413,0.3448275862068965,1
1,ana_trop,1069,0.8737137511693172,0.33217169082713494,1
1,tension_,78,128.51282051282053,19.94334513369386,1
1,ana_hemo,5,14.319999999999999,0.966229786334493,1
1,ana_plaq,5,371.8,310.33040456906576,1
1,ana_leuc,18,9.685555555555556,4.989569367103318,1
1,ana_neu,1302,6.5647419354838705,3.0360334483172813,1
1,protcrea,1644,41.307650851581506,49.64048726561938,1
1,splanchnic,585,0.022222222222222223,0.14740554623801777,1
2,raza,548,2.855839416058394,0.6882901085173827,1
2,ant_inf,32,0.03125,0.17399263633843817,1
2,ant_isq,33,0.0,0.0,1
2,ant_clau,32,0.0625,0.24206145913796356,1
2,fum_act,43,0.13953488372093023,0.3465038238546823,1
2,diabetes,31,0.06451612903225806,0.24567010018915833,1
2,hip_art,32,0.21875,0.41339864235384227,1
2,insf_car,7,0.0,0.0,1
2,fibr_aur,247,0.012145748987854251,0.10953643124266141,1
2,trat_est,37,0.1891891891891892,0.3916588309780929,1
2,var171,26,0.07692307692307693,0.26646935501059654,1
2,tv_l_esu,455,0.006593406593406593,0.08093165995394272,1
2,tvp_orig,1608,0.208955223880597,0.40656234244406675,1
2,tv_l_ein,334,0.7125748502994012,0.4525615240165553,1
2,tvp_prox,672,0.8794642857142857,0.3255869405663362,1
2,tv_l_svc,600,0.008333333333333333,0.09090593428863095,1
2,tv_l_vre,619,0.006462035541195477,0.08012663500896441,1
2,tv_l_vrn,612,0.013071895424836602,0.11358266141818803,1
2,tv_l_vca,1157,0.03543647363872083,0.18488031256673348,1
2,tv_l_yug,1171,0.013663535439795047,0.116089806783716,1
2,tv_l_ova,1172,0.006825938566552901,0.08233677871545952,1
2,tv_l_sup,1171,0.007685738684884714,0.0873307970062817,1
2,tv_l_pul,1170,0.0,0.0,1
2,tv_l_ove,612,0.032679738562091505,0.1777970001141888,1
2,fr_antfa,874,0.14416475972540047,0.35125671777023426,1
2,fr_tvs_a,327,0.05198776758409786,0.22200234144197603,1
2,fr_viaje,12,0.0,0.0,1
2,fr_estro,17,0.058823529411764705,0.23529411764705885,1
2,fr_varic,37,0.1891891891891892,0.3916588309780929,1
2,fr_antec,1,0.0,0.0,1
2,ana_dime,220,1.5227272727272727,0.5834317114997016,1
2,ana_crea,58,0.8448275862068966,0.36206896551724144,1
2,ana_trop,1069,0.8662301216089804,0.3404049030585069,1
2,tension_,78,135.7948717948718,21.30207584344713,1
2,ana_hemo,5,13.88,2.633172990899003,1
2,ana_plaq,5,281.2,119.1459609051016,1
2,ana_leuc,18,10.036666666666669,5.996926990828997,1
2,ana_neu,1302,6.703061443932412,3.07229672404655,1
2,protcrea,1644,43.20288321167884,53.64308592766461,1
2,splanchnic,585,0.022222222222222223,0.14740554623801777,1
3,raza,548,2.93978102189781,0.7058317732962835,1
3,ant_inf,32,0.09375,0.2914805954090255,1
3,ant_isq,33,0.12121212121212122,0.3263736246748184,1
3,ant_clau,32,0.0,0.0,1
3,fum_act,43,0.2558139534883721,0.4363177450998539,1
3,diabetes,31,0.12903225806451613,0.33523564017462143,1
3,hip_art,32,0.3125,0.46351240544347894,1
3,insf_car,7,0.0,0.0,1
3,fibr_aur,247,0.008097165991902834,0.08961920494404316,1
3,trat_est,37,0.1891891891891892,0.3916588309780929,1
3,var171,26,0.038461538461538464,0.1923076923076923,1
3,tv_l_esu,455,0.004395604395604396,0.0661534810694172,1
3,tvp_orig,1608,0.2835820895522388,0.4507363841952686,1
3,tv_l_ein,334,0.8263473053892215,0.3788105545852625,1
3,tvp_prox,672,0.8616071428571429,0.34531185070120873,1
3,tv_l_svc,600,0.008333333333333333,0.09090593428863096,1
3,tv_l_vre,619,0.014539579967689823,0.11970037837055059,1
3,tv_l_vrn,612,0.0032679738562091504,0.05707270979272216,1
3,tv_l_vca,1157,0.04148660328435609,0.1994128005727881,1
3,tv_l_yug,1171,0.013663535439795047,0.116089806783716,1
3,tv_l_ova,1172,0.008532423208191127,0.09197619780349396,1
3,tv_l_sup,1171,0.0017079419299743809,0.04129194672497551,1
3,tv_l_pul,1170,0.002564102564102564,0.0505720074956821,1
3,tv_l_ove,612,0.07026143790849673,0.2555871050180881,1
3,fr_antfa,874,0.16590389016018306,0.3719943405347734,1
3,fr_tvs_a,327,0.039755351681957186,0.19538388801178333,1
3,fr_viaje,12,0.0,0.0,1
3,fr_estro,17,0.0,0.0,1
3,fr_varic,37,0.13513513513513514,0.3418678551533383,1
3,fr_antec,1,0.0,0.0,1
3,ana_dime,220,1.559090909090909,0.5808763684054472,1
3,ana_crea,58,0.8793103448275862,0.32576626944295145,1
3,ana_trop,1069,0.8783910196445276,0.32683365226422867,1
3,tension_,78,130.85897435897436,21.107007196526332,1
3,ana_hemo,5,12.74,2.490461804565571,1
3,ana_plaq,5,271.6,107.01513911592136,1
3,ana_leuc,18,9.730555555555556,4.898842802383961,1
3,ana_neu,1302,6.3914838709677415,2.9879600584987385,1
3,protcrea,1644,46.55406569343065,50.44662453493712,1
3,splanchnic,585,0.015384615384615385,0.12307692307692308,1
4,raza,548,2.8704379562043796,0.6615083059579051,1
4,ant_inf,32,0.03125,0.17399263633843817,1
4,ant_isq,33,0.030303030303030304,0.17141982574219336,1
4,ant_clau,32,0.03125,0.17399263633843817,1
4,fum_act,43,0.2558139534883721,0.4363177450998539,1
4,diabetes,31,0.0967741935483871,0.29565004483586066,1
4,hip_art,32,0.34375,0.47495887979908324,1
4,insf_car,7,0.0,0.0,1
4,fibr_aur,247,0.0,0.0,1
4,trat_est,37,0.10810810810810811,0.31051689981286645,1
4,var171,26,0.07692307692307693,0.26646935501059654,1
4,tv_l_esu,455,0.006593406593406593,0.08093165995394272,1
4,tvp_orig,1608,0.21766169154228857,0.4126561275168929,1
4,tv_l_ein,334,0.7724550898203593,0.41924721111890534,1
4,tvp_prox,672,0.8794642857142857,0.3255869405663362,1
4,tv_l_svc,600,0.013333333333333334,0.11469767022723504,1
4,tv_l_vre,619,0.009693053311793215,0.09797498675319095,1
4,tv_l_vrn,612,0.006535947712418301,0.08058057520220885,1
4,tv_l_vca,1157,0.05099394987035436,0.219985378939088,1
4,tv_l_yug,1171,0.010247651579846286,0.10071066089021737,1
4,tv_l_ova,1172,0.004266211604095563,0.06517676766029937,1
4,tv_l_sup,1171,0.006831767719897523,0.082371686092485,1
4,tv_l_pul,1170,0.002564102564102564,0.050572007495682095,1
4,tv_l_ove,612,0.032679738562091505,0.1777970001141888,1
4,fr_antfa,874,0.12814645308924486,0.33425280799103363,1
4,fr_tvs_a,327,0.039755351681957186,0.1953838880117833,1
4,fr_viaje,12,0.0,0.0,1
4,fr_estro,17,0.0,0.0,1
4,fr_varic,37,0.16216216216216217,0.36859950532394203,1
4,fr_antec,1,0.0,0.0,1
4,ana_dime,220,1.5681818181818181,0.5558665337163096,1
4,ana_crea,58,0.9482758620689655,0.2214695272183643,1
4,ana_trop,1069,0.8559401309635173,0.35115042812116026,1
4,tension_,78,131.35897435897436,23.865528385139655,1
4,ana_hemo,5,14.0,1.5297058540778352,1
4,ana_plaq,5,305.2,157.3409037726681,1
4,ana_leuc,18,9.778888888888888,5.15934307714212,1
4,ana_neu,1302,6.733020737327189,3.0827205854101156,1
4,protcrea,1644,46.18881995133821,50.432058923799815,1
4,splanchnic,585,0.015384615384615385,0.12307692307692308,1
5,raza,548,2.897810218978102,0.6253136034577332,1
5,ant_inf,32,0.0625,0.24206145913796356,1
5,ant_isq,33,0.030303030303030304,0.17141982574219336,1
5,ant_clau,32,0.0,0.0,1
5,fum_act,43,0.2558139534883721,0.4363177450998539,1
5,diabetes,31,0.03225806451612903,0.17668469596940847,1
5,hip_art,32,0.1875,0.3903123748998999,1
5,insf_car,7,0.0,0.0,1
5,fibr_aur,247,0.004048582995951417,0.06349954308242153,1
5,trat_est,37,0.21621621621621623,0.4116634111277789,1
5,var171,26,0.0,0.0,1
5,tv_l_esu,455,0.017582417582417582,0.13142783637561364,1
5,tvp_orig,1608,0.236318407960199,0.4248199830744264,1
5,tv_l_ein,334,0.7844311377245509,0.41121640032070406,1
5,tvp_prox,672,0.8913690476190477,0.31117562334758747,1
5,tv_l_svc,600,0.008333333333333333,0.09090593428863096,1
5,tv_l_vre,619,0.004846526655896607,0.06944809454024128,1
5,tv_l_vrn,612,0.004901960784313725,0.0698421904351716,1
5,tv_l_vca,1157,0.04235090751944685,0.20138845088963295,1
5,tv_l_yug,1171,0.014517506404782237,0.11961082063329115,1
5,tv_l_ova,1172,0.004266211604095563,0.06517676766029935,1
5,tv_l_sup,1171,0.0025619128949615714,0.050550464857211756,1
5,tv_l_pul,1170,0.002564102564102564,0.05057200749568209,1
5,tv_l_ove,612,0.0457516339869281,0.20894597860321282,1
5,fr_antfa,874,0.14874141876430205,0.3558334007766621,1
5,fr_tvs_a,327,0.05198776758409786,0.22200234144197603,1
5,fr_viaje,12,0.0,0.0,1
5,fr_estro,17,0.058823529411764705,0.23529411764705885,1
5,fr_varic,37,0.1891891891891892,0.3916588309780929,1
5,fr_antec,1,0.0,0.0,1
5,ana_dime,220,1.55,0.5971523332374321,1
5,ana_crea,58,0.8793103448275862,0.32576626944295145,1
5,ana_trop,1069,0.8690364826941066,0.33736045180305635,1
5,tension_,78,130.64102564102564,22.092448158018325,1
5,ana_hemo,5,13.76,1.7545369759569047,1
5,ana_plaq,5,324.6,109.52369606619382,1
5,ana_leuc,18,9.867222222222223,4.735770271215486,1
5,ana_neu,1302,6.386362519201229,3.1224312252545534,1
5,protcrea,1644,50.06052433090025,53.80415559426331,1
5,splanchnic,585,0.022222222222222223,0.14740554623801774,1
1,raza,548,2.914233576642336,0.620467474609098,2
