iteration,variable,missing_n,imputed_mean,imputed_sd,imputation
1,raza,10631,2.928510958517543,0.6238652253817563,1
1,ant_inf,4352,0.029641544117647058,0.1695963530856977,1
1,ant_isq,4363,0.0275040110016044,0.16354675288867102,1
1,ant_clau,4378,0.013704888076747372,0.11626290947482434,1
1,fum_act,4500,0.21044444444444443,0.4076243126297959,1
1,diabetes,4332,0.09187442289935364,0.28884859929773654,1
1,hip_art,4216,0.32732447817836813,0.4692367890134224,1
1,insf_car,118,0.01694915254237288,0.1290809000993883,1
1,fibr_aur,9225,0.026775067750677506,0.16142541156095633,1
1,trat_est,4419,0.17334238515501244,0.3785429997553564,1
1,var171,756,0.031746031746031744,0.17532319074900413,1
1,tv_l_esu,9933,0.03865901540320145,0.19278095323775243,1
1,tvp_orig,16609,0.3035101451020531,0.459773571361147,1
1,tv_l_ein,4478,0.8148727110317106,0.38840079279983564,1
1,tvp_prox,6694,0.8356737376755303,0.3705713721200537,1
1,tv_l_svc,11224,0.005702066999287242,0.07529643704201999,1
1,tv_l_vre,11814,0.007618080243778568,0.08694851981016076,1
1,tv_l_vrn,11770,0.005182667799490229,0.07180395360960534,1
1,tv_l_vca,14697,0.03667415118731714,0.18796052197737417,1
1,tv_l_yug,14751,0.017286963595688428,0.13033849962819802,1
1,tv_l_ova,14762,0.005351578376913697,0.07295847439324268,1
1,tv_l_sup,14761,0.003997019172142809,0.06309550704987107,1
1,tv_l_pul,14764,0.007111893795719317,0.08403162953529894,1
1,tv_l_ove,11791,0.03205834958866932,0.17615507886609455,1
1,fr_antfa,12673,0.13280202004261027,0.3393606393134189,1
1,fr_tvs_a,9835,0.04412811387900356,0.20537970553218074,1
1,fr_viaje,326,0.04294478527607362,0.20273265818231054,1
1,fr_estro,211,0.05687203791469194,0.23159794735299746,1
1,fr_varic,617,0.16369529983792544,0.36999884952374806,1
1,fr_antec,70,0.0,0.0,1
1,ana_dime,1167,1.5955441302485005,0.5562581788215075,1
1,ana_crea,556,0.9460431654676259,0.22593249996319717,1
1,ana_trop,11672,0.884167237834133,0.3200242699779076,1
1,peso,10,88.9,27.61684268702706,1
1,tension_,759,129.11462450592884,21.237443865975337,1
1,ana_hemo,36,13.966666666666667,1.556527474148072,1
1,ana_plaq,27,247.7037037037037,71.2823362956354,1
1,ana_leuc,78,8.827307692307693,3.2677666932839164,1
1,ana_neu,14951,6.573195371547054,3.2948014698702437,1
1,protcrea,17145,16.865936307961505,31.33997349712865,1
1,splanchnic,11144,0.00834529791816224,0.09097062119618265,1
2,raza,10631,2.9027372777725517,0.6378632807835483,1
2,ant_inf,4352,0.03331801470588235,0.17946566413088869,1
2,ant_isq,4363,0.038964015585606235,0.19350922736409978,1
2,ant_clau,4378,0.020328917313841937,0.14112282747553254,1
2,fum_act,4500,0.202,0.4014922166119787,1
2,diabetes,4332,0.10803324099722991,0.3104223893936524,1
2,hip_art,4216,0.33040796963946867,0.47036001449761083,1
2,insf_car,118,0.03389830508474576,0.1809674280005307,1
2,fibr_aur,9225,0.02710027100271003,0.16237563337610017,1
2,trat_est,4419,0.17447386286490157,0.3795164476566214,1
2,var171,756,0.037037037037037035,0.18885257457751056,1
2,tv_l_esu,9933,0.024363233665559248,0.15417414345770372,1
2,tvp_orig,16609,0.2820759829008369,0.4500101362984657,1
2,tv_l_ein,4478,0.8329611433675748,0.37301055884164636,1
2,tvp_prox,6694,0.8431431132357335,0.3636657859063574,1
2,tv_l_svc,11224,0.005702066999287242,0.07529643704201999,1
2,tv_l_vre,11814,0.006094464195022855,0.07782879737731038,1
2,tv_l_vrn,11770,0.008156329651656755,0.08994333737565144,1
2,tv_l_vca,14697,0.041709192352180714,0.19992382455702848,1
2,tv_l_yug,14751,0.013287234763744831,0.1145018958623741,1
2,tv_l_ova,14762,0.0051483538815878605,0.0715670897403115,1
2,tv_l_sup,14761,0.005216448750084683,0.07203636173851662,1
2,tv_l_pul,14764,0.005689515036575454,0.07521399108692502,1
2,tv_l_ove,11791,0.03375455856161479,0.18059675616667456,1
