iteration,variable,missing_n,imputed_mean,imputed_sd,imputation
1,raza,10629,2.9166431461097,0.582795472161644,1
1,ant_inf,4332,0.02723915050784857,0.1627795416735756,1
1,ant_isq,4340,0.03917050691244239,0.19400045953725134,1
1,ant_clau,4354,0.016306844281120808,0.126652797484746,1
1,fum_act,4470,0.19217002237136466,0.3940059706059717,1
1,diabetes,4311,0.08953839016469496,0.28551929330854303,1
1,hip_art,4188,0.3326170009551098,0.4711506464292905,1
1,insf_car,115,0.02608695652173913,0.15939393721585526,1
1,fibr_aur,9241,0.022833026728709013,0.1493709463688139,1
1,trat_est,4397,0.1678417102569934,0.3737256621574185,1
1,var171,765,0.02483660130718954,0.15562694028572707,1
1,tv_l_esu,9977,0.03758644883231432,0.19019386871424157,1
1,tvp_orig,16655,0.2550585409786851,0.4358941174786711,1
1,tv_l_ein,4463,0.8214205691239077,0.3829997620678938,1
1,tvp_prox,6668,0.8455308938212358,0.3613978436779859,1
1,tv_l_svc,11244,0.007648523657061544,0.08712074232310531,1
1,tv_l_vre,11865,0.007669616519174041,0.08723986188447834,1
1,tv_l_vrn,11815,0.005501481168006771,0.0739676609942807,1
1,tv_l_vca,14680,0.03862397820163488,0.19269708484954956,1
1,tv_l_yug,14752,0.01193058568329718,0.10857369298568913,1
1,tv_l_ova,14754,0.009827843296733089,0.09864713271488404,1
1,tv_l_sup,14750,0.010847457627118645,0.1035847010428978,1
1,tv_l_pul,14757,0.004201395947685844,0.06468186932809389,1
1,tv_l_ove,11846,0.034864089144014856,0.18343550482982582,1
1,fr_antfa,12618,0.11974956411475669,0.324668455518984,1
1,fr_tvs_a,9847,0.05483903727023459,0.22766580169517867,1
1,fr_viaje,313,0.051118210862619806,0.22023882350944518,1
1,fr_estro,217,0.12442396313364056,0.33006460054322545,1
1,fr_varic,608,0.17434210526315788,0.3794033942857758,1
1,fr_antec,67,0.029850746268656716,0.1701754365819609,1
1,ana_dime,1187,1.6015164279696714,0.561707943094853,1
1,ana_crea,568,0.9190140845070423,0.27281348387630194,1
1,ana_trop,11653,0.8854372264652879,0.3184935548088004,1
1,peso,11,92.36363636363636,17.94067358253422,1
1,tension_,803,129.6662515566625,20.804389188003327,1
1,ana_hemo,44,13.736363636363638,1.7681642906352584,1
1,ana_plaq,34,246.5,109.20252367262667,1
1,ana_leuc,86,9.540872093023255,4.184003951364668,1
1,ana_neu,14923,6.545383032902231,3.26249234545209,1
1,protcrea,17125,8.388502773722626,17.665439769636752,1
1,splanchnic,11154,0.012192935269858346,0.10974637852504923,1
2,raza,10629,2.9085520745131244,0.623429449515777,1
2,ant_inf,4332,0.03462603878116344,0.18283073105878234,1
2,ant_isq,4340,0.03525345622119816,0.18441976587572773,1
2,ant_clau,4354,0.02549379880569591,0.15761936755408776,1
2,fum_act,4470,0.20447427293064876,0.4033169282836158,1
2,diabetes,4311,0.10508002783576896,0.3066565107507144,1
2,hip_art,4188,0.353629417382999,0.47809586124997955,1
2,insf_car,115,0.02608695652173913,0.15939393721585524,1
2,fibr_aur,9241,0.024456227680986906,0.15446074131831247,1
2,trat_est,4397,0.18285194450761882,0.38654509555471206,1
2,var171,765,0.03398692810457516,0.18119552097827804,1
2,tv_l_esu,9977,0.024155557782900672,0.1535319732534485,1
2,tvp_orig,16655,0.2907835484839388,0.45412385580921383,1
2,tv_l_ein,4463,0.8294868922249607,0.3760829534184407,1
2,tvp_prox,6668,0.8431313737252549,0.36367686256540904,1
2,tv_l_svc,11244,0.006581287797936678,0.08085774204649426,1
2,tv_l_vre,11865,0.006995364517488411,0.08334524217227926,1
2,tv_l_vrn,11815,0.004655099449851883,0.06806929923955346,1
2,tv_l_vca,14680,0.03453678474114442,0.18260338233693338,1
2,tv_l_yug,14752,0.01308297180043384,0.11363013530442923,1
2,tv_l_ova,14754,0.0072522705706926935,0.08485089947821507,1
2,tv_l_sup,14750,0.005355932203389831,0.07298798663905262,1
2,tv_l_pul,14757,0.0025750491292268075,0.05067956443389066,1
2,tv_l_ove,11846,0.032922505487084246,0.17843378076904928,1
2,fr_antfa,12618,0.12925978760500872,0.3354872500011241,1
2,fr_tvs_a,9847,0.04173860058901188,0.1999912243321762,1
2,fr_viaje,313,0.03194888178913738,0.17586401207058,1
2,fr_estro,217,0.08294930875576037,0.2758055853906913,1
2,fr_varic,608,0.19407894736842105,0.3954899613856042,1
2,fr_antec,67,0.0,0.0,1
2,ana_dime,1187,1.603201347935973,0.5430946884956168,1
2,ana_crea,568,0.897887323943662,0.3027964290492069,1
2,ana_trop,11653,0.8870677078863812,0.3165100148677496,1
2,peso,11,83.9090909090909,11.220553749538432,1
2,tension_,803,129.68119551681195,20.576691466232315,1
2,ana_hemo,44,13.80227272727273,1.7174887370761622,1
2,ana_plaq,34,240.85294117647058,115.9622485103871,1
2,ana_leuc,86,9.479651162790697,4.307593470398475,1
2,ana_neu,14923,6.532011123768679,3.2685584630433135,1
2,protcrea,17125,12.865072700729929,22.299753858658583,1
2,splanchnic,11154,0.01048951048951049,0.10187973625408016,1
3,raza,10629,2.9277448489980245,0.6059345270339733,1
3,ant_inf,4332,0.040627885503231764,0.19742659502399382,1
3,ant_isq,4340,0.04124423963133641,0.19885460097410196,1
3,ant_clau,4354,0.02962792834175471,0.1695585863468157,1
3,fum_act,4470,0.19485458612975393,0.3960887228815738,1
3,diabetes,4311,0.116214335421016,0.3204817680674949,1
3,hip_art,4188,0.33810888252148996,0.4730658158032129,1
3,insf_car,115,0.017391304347826087,0.13072431633367745,1
3,fibr_aur,9241,0.024997294665079536,0.15611671891410836,1
3,trat_est,4397,0.18307937229929497,0.3867315809935764,1
3,var171,765,0.02483660130718954,0.15562694028572704,1
3,tv_l_esu,9977,0.01794126490929137,0.1327379972831668,1
3,tvp_orig,16655,0.264845391774242,0.44125084728552116,1
3,tv_l_ein,4463,0.825677795205019,0.37938631197026296,1
3,tvp_prox,6668,0.8410317936412718,0.36564643540696123,1
3,tv_l_svc,11244,0.007292778370686589,0.08508580230756853,1
3,tv_l_vre,11865,0.007669616519174041,0.08723986188447834,1
3,tv_l_vrn,11815,0.003977994075327973,0.06294576743884078,1
3,tv_l_vca,14680,0.03453678474114442,0.18260338233693338,1
3,tv_l_yug,14752,0.01735357917570499,0.1305849626316044,1
3,tv_l_ova,14754,0.012403416022773485,0.11067778139147665,1
3,tv_l_sup,14750,0.012203389830508475,0.10979283723063683,1
3,tv_l_pul,14757,0.0032526936369180726,0.056939561124251956,1
3,tv_l_ove,11846,0.03393550565591761,0.18106321302737008,1
3,fr_antfa,12618,0.12727849104453956,0.33328467825863917,1
3,fr_tvs_a,9847,0.04051995531634,0.1971752736463216,1
3,fr_viaje,313,0.02875399361022364,0.16711433649357213,1
3,fr_estro,217,0.04608294930875576,0.20966475882170185,1
3,fr_varic,608,0.19736842105263158,0.39801272269089927,1
3,fr_antec,67,0.029850746268656716,0.17017543658196088,1
3,ana_dime,1187,1.5812973883740522,0.5634955307372268,1
3,ana_crea,568,0.9102112676056338,0.28587884834205396,1
3,ana_trop,11653,0.8870677078863812,0.3165100148677496,1
3,peso,11,78.9090909090909,14.041850081773708,1
3,tension_,803,130.00373599003737,20.714178634528345,1
3,ana_hemo,44,13.913636363636364,2.1188108703072657,1
3,ana_plaq,34,238.61764705882354,89.60436396472268,1
3,ana_leuc,86,8.95720930232558,3.3931855963204045,1
3,ana_neu,14923,6.446113851102326,3.299241699273885,1
3,protcrea,17125,12.823994744525548,38.44018487982727,1
3,splanchnic,11154,0.008786085709162632,0.09332143594627056,1
4,raza,10629,2.8934989180543793,0.6618113325094613,1
4,ant_inf,4332,0.04524469067405355,0.2078403441102395,1
4,ant_isq,4340,0.04055299539170507,0.1972522495599617,1
4,ant_clau,4354,0.030087276067983462,0.17082749160130056,1
4,fum_act,4470,0.2058165548098434,0.4042970449756591,1
4,diabetes,4311,0.10623985154256553,0.3081443581939789,1
4,hip_art,4188,0.3359598853868195,0.47232493137425485,1
4,insf_car,115,0.02608695652173913,0.15939393721585526,1
4,fibr_aur,9241,0.026728709014175955,0.1612894451866317,1
4,trat_est,4397,0.1869456447577894,0.38986788873140577,1
4,var171,765,0.02875816993464052,0.1671261128508973,1
4,tv_l_esu,9977,0.01834218703016939,0.13418551041420113,1
4,tvp_orig,16655,0.27445211648153706,0.4462377754519914,1
4,tv_l_ein,4463,0.8274703114496975,0.37784017139398784,1
4,tvp_prox,6668,0.8510797840431914,0.3560098105898012,1
4,tv_l_svc,11244,0.005958733546780505,0.07696250412570382,1
4,tv_l_vre,11865,0.00809102402022756,0.0895854862716705,1
4,tv_l_vrn,11815,0.0053322048243757934,0.07282700334413532,1
4,tv_l_vca,14680,0.03160762942779292,0.174953099971816,1
4,tv_l_yug,14752,0.018370390455531453,0.13428670526170033,1
4,tv_l_ova,14754,0.0060322624373051375,0.07743303072457267,1
4,tv_l_sup,14750,0.006576271186440678,0.08082712319341244,1
4,tv_l_pul,14757,0.004336924849224097,0.06571237274727096,1
4,tv_l_ove,11846,0.031993921998987,0.17598383719566332,1
4,fr_antfa,12618,0.1240291646853701,0.3296148221679654,1
4,fr_tvs_a,9847,0.04712095054331268,0.21189753788849777,1
4,fr_viaje,313,0.04472843450479233,0.20670704306225957,1
4,fr_estro,217,0.055299539170506916,0.22856399571681557,1
4,fr_varic,608,0.18914473684210525,0.3916235505776383,1
4,fr_antec,67,0.014925373134328358,0.12125430454680534,1
4,ana_dime,1187,1.5678180286436394,0.5726794856982996,1
4,ana_crea,568,0.9278169014084507,0.2587908400026399,1
4,ana_trop,11653,0.877199004548185,0.3282086393863792,1
4,peso,11,77.0909090909091,14.84130933610365,1
4,tension_,803,129.56039850560398,20.647423338063717,1
4,ana_hemo,44,13.881818181818181,2.2389397579366492,1
4,ana_plaq,34,220.73529411764707,79.58211032472703,1
4,ana_leuc,86,9.08639534883721,3.7079198433393263,1
4,ana_neu,14923,6.61239201232996,3.3514080042350693,1
4,protcrea,17125,23.96508613138686,38.48866495108227,1
4,splanchnic,11154,0.009592971131432669,0.0974727963911171,1
5,raza,10629,2.905259196537774,0.6196818909411844,1
5,ant_inf,4332,0.03901200369344414,0.19362351939076733,1
5,ant_isq,4340,0.03986175115207373,0.19563433223021948,1
5,ant_clau,4354,0.029857602204869087,0.1701943765094631,1
5,fum_act,4470,0.21096196868008948,0.4079914416390501,1
5,diabetes,4311,0.10600788680120622,0.30784771354867796,1
5,hip_art,4188,0.3361986628462273,0.4724077920045732,1
5,insf_car,115,0.043478260869565216,0.20393111999232305,1
5,fibr_aur,9241,0.024780867871442486,0.15545667068022717,1
5,trat_est,4397,0.18398908346599954,0.38747529034938605,1
5,var171,765,0.044444444444444446,0.20608041101101562,1
