variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
insf_car,Heart failure,No,Development eligible,Temporal eligible,21762,1085,21608,1053,154,32,20732.0,1029.0,95.94594594594594,97.72079772079772,-0.10148677187587986,0.0026961723708142805,,,,,,,,,,
insf_car,Heart failure,Yes,Development eligible,Temporal eligible,21762,1085,21608,1053,154,32,876.0,24.0,4.054054054054054,2.2792022792022792,0.10148677187587943,0.0026961723708142805,,,,,,,,,,
fibr_aur,Atrial fibrillation,No,Development eligible,Temporal eligible,21762,1085,10224,1052,11538,33,9958.0,1035.0,97.39827856025039,98.38403041825094,-0.06864820351861849,0.04937006832144002,,,,,,,,,,
fibr_aur,Atrial fibrillation,Yes,Development eligible,Temporal eligible,21762,1085,10224,1052,11538,33,266.0,17.0,2.6017214397496087,1.6159695817490494,0.06864820351861918,0.04937006832144002,,,,,,,,,,
trat_est,Statin treatment,No,Development eligible,Temporal eligible,21762,1085,16247,1053,5515,32,13285.0,862.0,81.76894195851541,81.8613485280152,-0.0023956942371596685,0.9671598178455288,,,,,,,,,,
trat_est,Statin treatment,Yes,Development eligible,Temporal eligible,21762,1085,16247,1053,5515,32,2962.0,191.0,18.231058041484584,18.138651471984804,0.0023956942371595965,0.9671598178455288,,,,,,,,,,
e_con_pp,Chronic lung disease,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,19736.0,1017.0,90.69019391600037,93.73271889400921,-0.1137141290303536,0.00044789836657073835,,,,,,,,,,
e_con_pp,Chronic lung disease,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,2026.0,68.0,9.309806083999632,6.267281105990784,0.1137141290303538,0.00044789836657073835,,,,,,,,,,
e_con_cu,Ulcerative colitis,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21668.0,1080.0,99.56805440676408,99.53917050691244,0.004332836532378788,0.8114551683443852,,,,,,,,,,
e_con_cu,Ulcerative colitis,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,94.0,5.0,0.43194559323591586,0.4608294930875576,-0.004332836532379134,0.8114551683443852,,,,,,,,,,
e_con_ec,Crohn disease,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21679.0,1079.0,99.61860123150446,99.44700460829493,0.025165753487103683,0.318985199850861,,,,,,,,,,
e_con_ec,Crohn disease,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,83.0,6.0,0.3813987684955427,0.5529953917050692,-0.025165753487103985,0.318985199850861,,,,,,,,,,
e_con_lu,Known lupus,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21697.0,1082.0,99.70131421744325,99.72350230414746,-0.004143410668519979,1.0,,,,,,,,,,
e_con_lu,Known lupus,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,65.0,3.0,0.2986857825567503,0.2764976958525346,0.004143410668520844,1.0,,,,,,,,,,
e_con_be,Behcet disease,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21735.0,1085.0,99.87593052109182,100.0,-0.0498444786279218,0.6379564505470906,,,,,,,,,,
e_con_be,Behcet disease,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,27.0,0.0,0.12406947890818859,0.0,0.04984447862792268,0.6379564505470906,,,,,,,,,,
e_con_at,Temporal arteritis,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21745.0,1085.0,99.92188217994669,100.0,-0.03954210204307305,1.0,,,,,,,,,,
e_con_at,Temporal arteritis,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,17.0,0.0,0.07811782005330392,0.0,0.03954210204307333,1.0,,,,,,,,,,
e_con_va,Other vasculitis,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21675.0,1077.0,99.60022056796251,99.2626728110599,0.04490525755930823,0.0918177752339008,,,,,,,,,,
e_con_va,Other vasculitis,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,87.0,8.0,0.3997794320374966,0.7373271889400922,-0.044905257559307556,0.0918177752339008,,,,,,,,,,
e_con_ar,Rheumatoid arthritis,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21567.0,1069.0,99.10394265232975,98.52534562211981,0.053480613799384506,0.07022447184438599,,,,,,,,,,
e_con_ar,Rheumatoid arthritis,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,195.0,16.0,0.8960573476702508,1.4746543778801844,-0.05348061379938515,0.07022447184438599,,,,,,,,,,
e_con_ea,Ankylosing spondylitis,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21724.0,1083.0,99.82538369635144,99.81566820276497,0.002295378959645272,0.7151509391874196,,,,,,,,,,
e_con_ea,Ankylosing spondylitis,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,38.0,2.0,0.1746163036485617,0.18433179723502305,-0.002295378959645705,0.7151509391874196,,,,,,,,,,
e_con_pr,Polymyalgia rheumatica,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21699.0,1084.0,99.71050454921424,99.90783410138249,-0.045226588446742426,0.372870931105434,,,,,,,,,,
e_con_pr,Polymyalgia rheumatica,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,63.0,1.0,0.2894954507857734,0.09216589861751152,0.045226588446743425,0.372870931105434,,,,,,,,,,
e_con_ro,Rendu-Osler disease,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21759.0,1085.0,99.98621450234354,100.0,-0.01660566067215152,1.0,,,,,,,,,,
e_con_ro,Rendu-Osler disease,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,3.0,0.0,0.013785497656465398,0.0,0.016605660672154784,1.0,,,,,,,,,,
e_con_av,Vena cava agenesis,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21729.0,1084.0,99.84835952577889,99.90783410138249,-0.017045292795635807,1.0,,,,,,,,,,
e_con_av,Vena cava agenesis,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,33.0,1.0,0.15164047422111937,0.09216589861751152,0.017045292795637434,1.0,,,,,,,,,,
e_con_sm,May-Thurner syndrome,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21714.0,1078.0,99.77943203749655,99.35483870967742,0.06470924105123392,0.014851062696940354,,,,,,,,,,
e_con_sm,May-Thurner syndrome,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,48.0,7.0,0.22056796250344637,0.6451612903225806,-0.06470924105123411,0.014851062696940354,,,,,,,,,,
sin_tvp_,Index VTE presentation,Asintomático,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,550.0,38.0,2.5273412370186565,3.5023041474654377,-0.05704020526895081,0.0001867859996983606,,,,,,,,,,
sin_tvp_,Index VTE presentation,DVT,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,10707.0,463.0,49.200441135925004,42.672811059907836,0.13126768710854955,0.0001867859996983606,,,,,,,,,,
sin_tvp_,Index VTE presentation,PE,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,6759.0,383.0,31.058726220016542,35.29953917050691,-0.0901573968025658,0.0001867859996983606,,,,,,,,,,
sin_tvp_,Index VTE presentation,PE+DVT,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,3746.0,201.0,17.213491407039793,18.525345622119815,-0.034248502185173266,0.0001867859996983606,,,,,,,,,,
var171,Syncope,No,Development eligible,Temporal eligible,21762,1085,20808,1033,954,52,19317.0,950.0,92.83448673587081,91.9651500484027,0.03280944574732682,0.29444905105675145,,,,,,,,,,
var171,Syncope,Yes,Development eligible,Temporal eligible,21762,1085,20808,1033,954,52,1491.0,83.0,7.1655132641291805,8.03484995159729,-0.03280944574732703,0.29444905105675145,,,,,,,,,,
tv_l_esu,Upper-extremity thrombosis,No,Development eligible,Temporal eligible,21762,1085,9320,663,12442,422,8313.0,604.0,89.19527896995709,91.10105580693816,-0.06398190995281007,0.1343168845879693,,,,,,,,,,
tv_l_esu,Upper-extremity thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,9320,663,12442,422,1007.0,59.0,10.804721030042918,8.89894419306184,0.06398190995281011,0.1343168845879693,,,,,,,,,,
tvp_orig,Upper-extremity catheter relationship,No secundaria a catéter,Development eligible,Temporal eligible,21762,1085,984,59,20778,1026,742.0,46.0,75.40650406504065,77.96610169491525,-0.06056284231624976,0.7560561018134593,,,,,,,,,,
tvp_orig,Upper-extremity catheter relationship,Secundaria a catéter,Development eligible,Temporal eligible,21762,1085,984,59,20778,1026,242.0,13.0,24.59349593495935,22.033898305084744,0.06056284231624963,0.7560561018134593,,,,,,,,,,
tv_l_ein,Lower-extremity thrombosis,No,Development eligible,Temporal eligible,21762,1085,16145,764,5617,321,2566.0,195.0,15.893465469185506,25.523560209424083,-0.23934851055231893,3.788120190468447e-11,,,,,,,,,,
tv_l_ein,Lower-extremity thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,16145,764,5617,321,13579.0,569.0,84.10653453081449,74.47643979057592,0.23934851055231876,3.788120190468447e-11,,,,,,,,,,
tvp_prox,DVT proximal/distal location,Distal (excluyendo la vena poplítea),Development eligible,Temporal eligible,21762,1085,13354,556,8408,529,2169.0,98.0,16.242324397184365,17.62589928057554,-0.036896399805200014,0.3797065232191194,,,,,,,,,,
tvp_prox,DVT proximal/distal location,Proximal (incluyendo la vena poplítea),Development eligible,Temporal eligible,21762,1085,13354,556,8408,529,11185.0,458.0,83.75767560281564,82.37410071942446,0.03689639980520024,0.3797065232191194,,,,,,,,,,
tv_l_svc,Cerebral sinus thrombosis,No,Development eligible,Temporal eligible,21762,1085,7713,448,14049,637,7575.0,431.0,98.21081291326333,96.20535714285714,0.1219598202650033,0.006304381282664444,,,,,,,,,,
tv_l_svc,Cerebral sinus thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,7713,448,14049,637,138.0,17.0,1.7891870867366784,3.7946428571428568,-0.12195982026500297,0.006304381282664444,,,,,,,,,,
tv_l_vre,Retinal vein thrombosis,No,Development eligible,Temporal eligible,21762,1085,6950,456,14812,629,6614.0,440.0,95.16546762589928,96.49122807017544,-0.06634417951519435,0.2543607108646521,,,,,,,,,,
tv_l_vre,Retinal vein thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,6950,456,14812,629,336.0,16.0,4.83453237410072,3.508771929824561,0.06634417951519435,0.2543607108646521,,,,,,,,,,
tv_l_vrn,Renal vein thrombosis,No,Development eligible,Temporal eligible,21762,1085,7017,449,14745,636,6970.0,445.0,99.33019809035201,99.10913140311804,0.025125694817442774,0.5475149645839863,,,,,,,,,,
tv_l_vrn,Renal vein thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,7017,449,14745,636,47.0,4.0,0.6698019096479977,0.8908685968819599,-0.02512569481744275,0.5475149645839863,,,,,,,,,,
tv_l_vca,Vena cava thrombosis,No,Development eligible,Temporal eligible,21762,1085,3404,499,18358,586,3258.0,479.0,95.71092831962396,95.99198396793587,-0.014094702117379157,0.905343242415217,,,,,,,,,,
tv_l_vca,Vena cava thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,3404,499,18358,586,146.0,20.0,4.289071680376028,4.008016032064128,0.014094702117379133,0.905343242415217,,,,,,,,,,
tv_l_yug,Jugular vein thrombosis,No,Development eligible,Temporal eligible,21762,1085,3325,449,18437,636,3227.0,431.0,97.05263157894737,95.99109131403118,0.0579605481736818,0.24190018377044656,,,,,,,,,,
tv_l_yug,Jugular vein thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,3325,449,18437,636,98.0,18.0,2.9473684210526314,4.008908685968819,-0.05796054817368207,0.24190018377044656,,,,,,,,,,
tv_l_ova,Ovarian vein thrombosis,No,Development eligible,Temporal eligible,21762,1085,3317,442,18445,643,3288.0,434.0,99.12571600844137,98.19004524886877,0.08138058882011004,0.07092176758932495,,,,,,,,,,
tv_l_ova,Ovarian vein thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,3317,442,18445,643,29.0,8.0,0.8742839915586373,1.809954751131222,-0.08138058882010929,0.07092176758932495,,,,,,,,,,
tv_l_sup,Suprahepatic vein thrombosis,No,Development eligible,Temporal eligible,21762,1085,3322,447,18440,638,3298.0,443.0,99.27754364840457,99.10514541387025,0.01925015707490409,0.566820762425513,,,,,,,,,,
tv_l_sup,Suprahepatic vein thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,3322,447,18440,638,24.0,4.0,0.7224563515954244,0.8948545861297539,-0.019250157074903792,0.566820762425513,,,,,,,,,,
tv_l_pul,Pulmonary vein thrombosis,No,Development eligible,Temporal eligible,21762,1085,3315,449,18447,636,3301.0,446.0,99.57767722473605,99.33184855233853,0.033387780207542385,0.4457771338505435,,,,,,,,,,
tv_l_pul,Pulmonary vein thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,3315,449,18447,636,14.0,3.0,0.42232277526395173,0.6681514476614699,-0.03338778020754226,0.4457771338505435,,,,,,,,,,
tv_l_ove,Other vein thrombosis,No,Development eligible,Temporal eligible,21762,1085,6985,461,14777,624,6732.0,423.0,96.37795275590551,91.75704989154013,0.19655105199364636,9.293789720303712e-06,,,,,,,,,,
tv_l_ove,Other vein thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,6985,461,14777,624,253.0,38.0,3.622047244094488,8.24295010845987,-0.19655105199364625,9.293789720303712e-06,,,,,,,,,,
fr_cance,Active cancer,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,19183.0,996.0,88.14906718132525,91.79723502304148,-0.121685398596096,0.0001551054606073851,,,,,,,,,,
fr_cance,Active cancer,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,2579.0,89.0,11.850932818674755,8.202764976958525,0.1216853985960959,0.0001551054606073851,,,,,,,,,,
fr_cirug,Recent surgery,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,19659.0,1005.0,90.33636614281775,92.62672811059907,-0.08211504815006074,0.01104735597663337,,,,,,,,,,
fr_cirug,Recent surgery,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,2103.0,80.0,9.663633857182244,7.373271889400922,0.08211504815006086,0.01104735597663337,,,,,,,,,,
fr_inmov,Recent immobilization,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,17617.0,874.0,80.9530374046503,80.55299539170507,0.010147299494544916,0.7514178272047473,,,,,,,,,,
fr_inmov,Recent immobilization,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,4145.0,211.0,19.046962595349694,19.447004608294932,-0.010147299494545058,0.7514178272047473,,,,,,,,,,
fr_tvp_a,Prior VTE,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,18816.0,971.0,86.46264130135098,89.49308755760369,-0.09328266393162837,0.003966377896057022,,,,,,,,,,
fr_tvp_a,Prior VTE,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,2946.0,114.0,13.53735869864902,10.506912442396313,0.09328266393162846,0.003966377896057022,,,,,,,,,,
fr_antfa,Family history of VTE,No,Development eligible,Temporal eligible,21762,1085,5947,1072,15815,13,5177.0,935.0,87.05229527492854,87.22014925373134,-0.00501359648531976,0.9212167767613975,,,,,,,,,,
fr_antfa,Family history of VTE,Yes,Development eligible,Temporal eligible,21762,1085,5947,1072,15815,13,770.0,137.0,12.947704725071466,12.779850746268655,0.005013596485320009,0.9212167767613975,,,,,,,,,,
fr_tvs_a,Prior superficial thrombosis,No,Development eligible,Temporal eligible,21762,1085,9461,1076,12301,9,9059.0,1023.0,95.75097769791778,95.07434944237917,0.03234622591289144,0.303245210360107,,,,,,,,,,
fr_tvs_a,Prior superficial thrombosis,Yes,Development eligible,Temporal eligible,21762,1085,9461,1076,12301,9,402.0,53.0,4.249022302082232,4.925650557620818,-0.03234622591289114,0.303245210360107,,,,,,,,,,
fr_viaje,Recent prolonged travel,No,Development eligible,Temporal eligible,21762,1085,21372,1080,390,5,20559.0,1031.0,96.19595732734419,95.46296296296296,0.03667144044279065,0.2229248031049042,,,,,,,,,,
fr_viaje,Recent prolonged travel,Yes,Development eligible,Temporal eligible,21762,1085,21372,1080,390,5,813.0,49.0,3.8040426726558114,4.537037037037037,-0.036671440442790804,0.2229248031049042,,,,,,,,,,
fr_estro,Recent hormone exposure,No,Development eligible,Temporal eligible,21762,1085,21493,1071,269,14,19042.0,941.0,88.59628716326246,87.86181139122316,0.022792612349956807,0.46059024545901256,,,,,,,,,,
fr_estro,Recent hormone exposure,Yes,Development eligible,Temporal eligible,21762,1085,21493,1071,269,14,2451.0,130.0,11.403712836737542,12.138188608776844,-0.02279261234995685,0.46059024545901256,,,,,,,,,,
fr_embar,Pregnancy,No,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,21457.0,1074.0,98.59847440492602,98.98617511520737,-0.035499997052003636,0.3503515876103177,,,,,,,,,,
fr_embar,Pregnancy,Yes,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,305.0,11.0,1.401525595073982,1.0138248847926268,0.03549999705200338,0.3503515876103177,,,,,,,,,,
fr_varic,Varicose veins,No,Development eligible,Temporal eligible,21762,1085,20991,1042,771,43,17090.0,925.0,81.41584488590348,88.77159309021113,-0.2076450488755458,2.7227837073395e-10,,,,,,,,,,
fr_varic,Varicose veins,Yes,Development eligible,Temporal eligible,21762,1085,20991,1042,771,43,3901.0,117.0,18.584155114096518,11.228406909788866,0.207645048875546,2.7227837073395e-10,,,,,,,,,,
fr_antec,Recent delivery,No,Development eligible,Temporal eligible,21762,1085,21671,1082,91,3,21429.0,1071.0,98.88330026302432,98.98336414048059,-0.009740843547208658,0.882171098388698,,,,,,,,,,
fr_antec,Recent delivery,Yes,Development eligible,Temporal eligible,21762,1085,21671,1082,91,3,242.0,11.0,1.116699736975682,1.0166358595194085,0.009740843547209077,0.882171098388698,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Negative,Development eligible,Temporal eligible,21762,1085,20294,956,1468,129,650.0,13.0,3.202917118360107,1.3598326359832638,0.12367645303075699,7.221026753981872e-24,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Not performed,Development eligible,Temporal eligible,21762,1085,20294,956,1468,129,4951.0,106.0,24.39637331230906,11.08786610878661,0.35377577879413213,7.221026753981872e-24,,,,,,,,,,
ana_dime,Recorded categorical D-dimer,Positive,Development eligible,Temporal eligible,21762,1085,20294,956,1468,129,14693.0,837.0,72.40070956933083,87.55230125523012,-0.38559580282899375,7.221026753981872e-24,,,,,,,,,,
ana_crea,Recorded creatinine category,Elevated,Development eligible,Temporal eligible,21762,1085,21052,1044,710,41,2225.0,121.0,10.56906707201216,11.590038314176246,-0.03253186952269925,0.30313099667756777,,,,,,,,,,
ana_crea,Recorded creatinine category,Normal,Development eligible,Temporal eligible,21762,1085,21052,1044,710,41,18827.0,923.0,89.43093292798784,88.40996168582376,0.03253186952269912,0.30313099667756777,,,,,,,,,,
ana_trop,Recorded troponin category,Elevated,Development eligible,Temporal eligible,21762,1085,7142,555,14620,530,1880.0,173.0,26.323158779053486,31.17117117117117,-0.10727263296117392,0.014569053483847199,,,,,,,,,,
ana_trop,Recorded troponin category,Normal,Development eligible,Temporal eligible,21762,1085,7142,555,14620,530,5262.0,382.0,73.67684122094651,68.82882882882882,0.10727263296117392,0.014569053483847199,,,,,,,,,,
edad,Age (years),50–69,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,7706.0,390.0,35.41034831357412,35.944700460829495,-0.011154640605014945,1.5710612650742228e-05,,,,,,,,,,
edad,Age (years),<50,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,8409.0,478.0,38.64074993107251,44.055299539170505,-0.1101161184400002,1.5710612650742228e-05,,,,,,,,,,
edad,Age (years),≥70,Development eligible,Temporal eligible,21762,1085,21762,1085,0,0,5647.0,217.0,25.948901755353372,20.0,0.14177027882540394,1.5710612650742228e-05,,,,,,,,,,
peso,Weight (kg),50–100,Development eligible,Temporal eligible,21762,1085,21748,1079,14,6,19666.0,939.0,90.42670590399116,87.02502316960148,0.10770998243829619,0.00010135544167253293,,,,,,,,,,
peso,Weight (kg),<50,Development eligible,Temporal eligible,21762,1085,21748,1079,14,6,300.0,12.0,1.3794371896266322,1.1121408711770158,0.02410041068763911,0.00010135544167253293,,,,,,,,,,
peso,Weight (kg),>100,Development eligible,Temporal eligible,21762,1085,21748,1079,14,6,1782.0,128.0,8.193856906382196,11.862835959221501,-0.12237400266531845,0.00010135544167253293,,,,,,,,,,
tension_,Systolic BP (mmHg),<100,Development eligible,Temporal eligible,21762,1085,20781,1024,981,61,1180.0,88.0,5.67826379866224,8.59375,-0.1134376260165677,0.00021291645197691039,,,,,,,,,,
tension_,Systolic BP (mmHg),≥100,Development eligible,Temporal eligible,21762,1085,20781,1024,981,61,19601.0,936.0,94.32173620133776,91.40625,0.11343762601656762,0.00021291645197691039,,,,,,,,,,
ana_hemo,Hemoglobin (g/dL),<12,Development eligible,Temporal eligible,21762,1085,21715,1080,47,5,4121.0,175.0,18.977665208381303,16.203703703703702,0.07290532666415478,0.023027474532040543,,,,,,,,,,
ana_hemo,Hemoglobin (g/dL),≥12,Development eligible,Temporal eligible,21762,1085,21715,1080,47,5,17594.0,905.0,81.0223347916187,83.79629629629629,-0.07290532666415456,0.023027474532040543,,,,,,,,,,
ana_plaq,Platelets (10^9/L),144–400,Development eligible,Temporal eligible,21762,1085,21725,1082,37,3,18527.0,922.0,85.27963176064442,85.21256931608133,0.0018909885692589426,0.9979170480025269,,,,,,,,,,
ana_plaq,Platelets (10^9/L),<144,Development eligible,Temporal eligible,21762,1085,21725,1082,37,3,2096.0,105.0,9.647871116225547,9.704251386321626,-0.0019071138112389,0.9979170480025269,,,,,,,,,,
ana_plaq,Platelets (10^9/L),>400,Development eligible,Temporal eligible,21762,1085,21725,1082,37,3,1102.0,55.0,5.072497123130034,5.0831792975970425,-0.0004865600414602132,0.9979170480025269,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),4–11,Development eligible,Temporal eligible,21762,1085,21659,1078,103,7,15552.0,748.0,71.80386906136017,69.38775510204081,0.053048861740270084,0.21948111842513768,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),<4,Development eligible,Temporal eligible,21762,1085,21659,1078,103,7,355.0,18.0,1.6390415069947828,1.6697588126159555,-0.0024081619224206917,0.21948111842513768,,,,,,,,,,
ana_leuc,Leukocytes (10^9/L),>11,Development eligible,Temporal eligible,21762,1085,21659,1078,103,7,5752.0,312.0,26.557089431645043,28.942486085343226,-0.053292406679157814,0.21948111842513768,,,,,,,,,,
ana_neu,Neutrophils (10^9/L),1.5–8,Development eligible,Temporal eligible,21762,1085,3096,827,18666,258,2238.0,594.0,72.28682170542635,71.82587666263603,0.01027252429933363,0.8994670776978548,,,,,,,,,,
ana_neu,Neutrophils (10^9/L),<1.5,Development eligible,Temporal eligible,21762,1085,3096,827,18666,258,14.0,3.0,0.45219638242894056,0.36275695284159615,0.014040254532035609,0.8994670776978548,,,,,,,,,,
