n,positive_n,tp,fp,tn,fn,auc,brier,log_loss,tests_avoided_per_1000,missed_positive_per_1000,sensitivity,sensitivity_lower,sensitivity_upper,specificity,specificity_lower,specificity_upper,ppv,ppv_lower,ppv_upper,npv,npv_lower,npv_upper,false_negative_rate,false_positive_rate,lr_positive,lr_negative,auc_lower,auc_upper,mean_fold_raw_auc,outcome,label,priority,analysis,validation,model,mace,ece
1085,122,121,927,36,1,0.6694074187562773,0.0964860631306463,0.3366980043832986,34.10138248847927,0.9216589861751152,0.9918032786885246,0.9550291990931754,0.9985516090487794,0.0373831775700934,0.0271234410034127,0.0513190566044182,0.1154580152671755,0.0974986615587285,0.1362261614733728,0.972972972972973,0.861759301362695,0.9952130255480596,0.0081967213114754,0.9626168224299064,1.0303199108706032,0.2192622950819672,0.61974777845871,0.7138032403860886,0.6694074187562773,var161,Registry-coded APS,exploratory,sensitivity_native_missing,temporal_holdout,XGBoost,0.0953418258613986,0.0161395431886757
7209,261,217,5246,1702,44,0.5459593653566616,0.0350318485629477,0.1572745805441537,242.1972534332085,6.10348175891247,0.8314176245210728,0.7812659443890653,0.8719550458982839,0.2449625791594703,0.234992965444284,0.2552140507840173,0.0397217645982061,0.0348579288128796,0.0452324601473199,0.9747995418098512,0.96633997418912,0.981174437269281,0.1685823754789272,0.7550374208405296,1.10116081875189,0.6881964423193809,0.5118737275480472,0.5832735501492201,0.5495870133962388,var155,Protein S deficiency,exploratory,primary_complete_case,nested_cv,Logistic LASSO,0.1007784810552459,0.0008919927995074
7209,261,232,5913,1035,29,0.5463547491270676,0.0350462444203574,0.1575113555196548,147.5932861700652,4.0227493411014015,0.8888888888888888,0.8449808607397141,0.9215154457824352,0.1489637305699482,0.1407857096153889,0.1575297038049424,0.0377542717656631,0.0332702499090355,0.0428158651670918,0.9727443609022556,0.9611306150832652,0.9809568003192136,0.1111111111111111,0.8510362694300518,1.0444782682225604,0.7458937198067632,0.5149950880321689,0.586210101807185,0.547968812773246,var155,Protein S deficiency,exploratory,primary_complete_case,nested_cv,Automatic integer score,0.0996184648238128,0.0017438920561393
423,15,15,365,43,0,0.5482026143790849,0.0343624879514362,0.1546571689098694,101.6548463356974,0.0,1.0,0.7961166989641515,1.0,0.1053921568627451,0.0791899396140287,0.1389557980150935,0.0394736842105263,0.0240651590410008,0.0641000405303738,1.0,0.9179901967742088,1.0,0.0,0.8946078431372549,1.117808219178082,0.0,0.4269771241830065,0.6500674019607844,0.5482026143790849,var155,Protein S deficiency,exploratory,primary_complete_case,temporal_holdout,Logistic LASSO,0.0028915780238217,0.0028915780238217
423,15,15,365,43,0,0.5482026143790849,0.0344363581107464,0.1552440463487165,101.6548463356974,0.0,1.0,0.7961166989641515,1.0,0.1053921568627451,0.0791899396140287,0.1389557980150935,0.0394736842105263,0.0240651590410008,0.0641000405303738,1.0,0.9179901967742088,1.0,0.0,0.8946078431372549,1.117808219178082,0.0,0.4269771241830065,0.6500674019607844,0.5482026143790849,var155,Protein S deficiency,exploratory,primary_complete_case,temporal_holdout,Automatic integer score,0.00171009948203,0.00171009948203
7209,261,240,6113,835,21,0.55752447850149,0.0349326754416402,0.1557501078997284,118.7404633097517,2.913025384935497,0.9195402298850576,0.8801355485550171,0.946774259959026,0.1201784686240644,0.1127416793387597,0.1280350225949239,0.0377774279867779,0.0333615811437401,0.042751919870088,0.9754672897196262,0.962787192648725,0.9838989570473275,0.0804597701149425,0.8798215313759356,1.0451440401180074,0.6695023745612224,0.5244024921309256,0.5913894155158076,0.5599178074462315,var155,Protein S deficiency,exploratory,primary_complete_case,nested_cv,XGBoost,0.0204583758168094,0.0023333767832321
423,15,12,362,46,3,0.4738562091503268,0.0344556660586092,0.1566920028240966,115.83924349881796,7.092198581560283,0.8,0.5481455128483065,0.9295245065301844,0.1127450980392156,0.0855982737835009,0.1471161768090539,0.0320855614973262,0.0184478417085848,0.0552377165347903,0.9387755102040816,0.834795121642736,0.9789598533270324,0.2,0.8872549019607843,0.901657458563536,1.7739130434782608,0.3442524509803922,0.6265931372549021,0.4738562091503268,var155,Protein S deficiency,exploratory,primary_complete_case,temporal_holdout,XGBoost,0.0589162035849634,0.0012256671756012
21762,725,658,17557,3480,67,0.6036446130217203,0.0320841850608524,0.1441405935527181,162.9905339582759,3.0787611432772723,0.9075862068965516,0.8843031240477071,0.9265728117919894,0.1654228264486381,0.1604630329172383,0.1705047885194527,0.0361240735657425,0.0335105707646024,0.0389331936648689,0.9811107978573442,0.9760825302450384,0.9850980911881488,0.0924137931034482,0.8345771735513619,1.087480266246099,0.5586520015854142,0.5847227413768517,0.6237699881817421,0.6064924386404013,var155,Protein S deficiency,exploratory,sensitivity_native_missing,nested_cv,XGBoost,0.0816748380791841,0.0007137617979353
1085,31,26,789,265,5,0.5883883209891657,0.0277362800412956,0.1287726300999233,248.8479262672811,4.608294930875576,0.8387096774193549,0.6736564604120674,0.9290737555663472,0.2514231499051233,0.226167062614163,0.2784846074157039,0.0319018404907975,0.0218622362867392,0.0463334543676124,0.9814814814814816,0.9573897786668156,0.9920647017456729,0.1612903225806451,0.7485768500948766,1.120405576679341,0.6415094339622642,0.4831303176837853,0.68107516679929,0.5883883209891657,var155,Protein S deficiency,exploratory,sensitivity_native_missing,temporal_holdout,XGBoost,0.0603528790635264,0.0012247878345682
7209,120,88,5214,1875,32,0.5033273381294964,0.0164063300311244,0.0858689609072304,264.5304480510473,4.438895824663615,0.7333333333333333,0.647875606138524,0.8043154495327476,0.2644942869234024,0.2543565119295172,0.2748871601044033,0.0165975103734439,0.0134921045635136,0.0204028883827449,0.9832197168327216,0.9764077406973818,0.9880888121131464,0.2666666666666666,0.7355057130765975,0.9970464135021097,1.0082133333333334,0.4530803739361452,0.5519243134903842,0.5110329345886921,var154,Protein C deficiency,exploratory,primary_complete_case,nested_cv,Logistic LASSO,0.0004851581434047,0.0004851581434047
