variable,label,category,first_group,second_group,first_n,second_n,first_observed_n,second_observed_n,first_missing_n,second_missing_n,first_count,second_count,first_percent,second_percent,standardized_difference,p_value,first_mean,first_sd,first_median,first_q1,first_q3,second_mean,second_sd,second_median,second_q1,second_q3
var171,Syncope,Yes,Development eligible,Temporal eligible,2098,141,2066,140,32,1,121.0,10.0,5.856727976766699,7.142857142857142,-0.05218868572040831,0.464313487610125,,,,,,,,,,
tv_l_esu,Upper-extremity thrombosis,No,Development eligible,Temporal eligible,2098,141,1533,99,565,42,1449.0,92.0,94.52054794520548,92.92929292929293,0.06565026371078858,0.4947905807277896,,,,,,,,,,
tv_l_esu,Upper-extremity thrombosis,Yes,Development eligible,Temporal eligible,2098,141,1533,99,565,42,84.0,7.0,5.47945205479452,7.07070707070707,-0.06565026371078851,0.4947905807277896,,,,,,,,,,
tvp_orig,Upper-extremity catheter relationship,No secundaria a catéter,Development eligible,Temporal eligible,2098,141,83,7,2015,134,56.0,5.0,67.46987951807229,71.42857142857143,-0.08602174039225322,1.0,,,,,,,,,,
tvp_orig,Upper-extremity catheter relationship,Secundaria a catéter,Development eligible,Temporal eligible,2098,141,83,7,2015,134,27.0,2.0,32.53012048192771,28.57142857142857,0.08602174039225309,1.0,,,,,,,,,,
tv_l_ein,Lower-extremity thrombosis,No,Development eligible,Temporal eligible,2098,141,1666,102,432,39,413.0,29.0,24.789915966386555,28.431372549019606,-0.08247072602911452,0.4107194914586254,,,,,,,,,,
tv_l_ein,Lower-extremity thrombosis,Yes,Development eligible,Temporal eligible,2098,141,1666,102,432,39,1253.0,73.0,75.21008403361344,71.56862745098039,0.08247072602911452,0.4107194914586254,,,,,,,,,,
tvp_prox,DVT proximal/distal location,Distal (excluyendo la vena poplítea),Development eligible,Temporal eligible,2098,141,1243,71,855,70,152.0,8.0,12.228479485116653,11.267605633802818,0.029844877088647574,1.0,,,,,,,,,,
tvp_prox,DVT proximal/distal location,Proximal (incluyendo la vena poplítea),Development eligible,Temporal eligible,2098,141,1243,71,855,70,1091.0,63.0,87.77152051488335,88.73239436619718,-0.02984487708864762,1.0,,,,,,,,,,
tv_l_svc,Cerebral sinus thrombosis,No,Development eligible,Temporal eligible,2098,141,1352,82,746,59,1324.0,79.0,97.92899408284023,96.34146341463415,0.09527544604911475,0.4172779982876281,,,,,,,,,,
tv_l_svc,Cerebral sinus thrombosis,Yes,Development eligible,Temporal eligible,2098,141,1352,82,746,59,28.0,3.0,2.0710059171597637,3.6585365853658534,-0.09527544604911452,0.4172779982876281,,,,,,,,,,
tv_l_vre,Retinal vein thrombosis,No,Development eligible,Temporal eligible,2098,141,1328,82,770,59,1296.0,81.0,97.59036144578313,98.78048780487805,-0.08925119978591106,1.0,,,,,,,,,,
tv_l_vre,Retinal vein thrombosis,Yes,Development eligible,Temporal eligible,2098,141,1328,82,770,59,32.0,1.0,2.4096385542168677,1.2195121951219512,0.08925119978591137,1.0,,,,,,,,,,
tv_l_vrn,Renal vein thrombosis,No,Development eligible,Temporal eligible,2098,141,1339,83,759,58,1330.0,83.0,99.32785660941,100.0,-0.11633501014942255,1.0,,,,,,,,,,
tv_l_vrn,Renal vein thrombosis,Yes,Development eligible,Temporal eligible,2098,141,1339,83,759,58,9.0,0.0,0.6721433905899925,0.0,0.1163350101494222,1.0,,,,,,,,,,
tv_l_vca,Vena cava thrombosis,No,Development eligible,Temporal eligible,2098,141,642,87,1456,54,613.0,86.0,95.48286604361371,98.85057471264368,-0.20402296536383027,0.24280785655551307,,,,,,,,,,
tv_l_vca,Vena cava thrombosis,Yes,Development eligible,Temporal eligible,2098,141,642,87,1456,54,29.0,1.0,4.517133956386292,1.1494252873563218,0.20402296536383036,0.24280785655551307,,,,,,,,,,
tv_l_yug,Jugular vein thrombosis,No,Development eligible,Temporal eligible,2098,141,627,82,1471,59,618.0,79.0,98.56459330143541,96.34146341463415,0.14146166307344196,0.15232376917106044,,,,,,,,,,
tv_l_yug,Jugular vein thrombosis,Yes,Development eligible,Temporal eligible,2098,141,627,82,1471,59,9.0,3.0,1.4354066985645932,3.6585365853658534,-0.14146166307344155,0.15232376917106044,,,,,,,,,,
tv_l_ova,Ovarian vein thrombosis,No,Development eligible,Temporal eligible,2098,141,624,82,1474,59,621.0,82.0,99.51923076923077,100.0,-0.09829463743659791,1.0,,,,,,,,,,
